powertrain,vehicle_type,quantile,miles
BEV,Car,68,22.693139677967718
BEV,Car,69,23.023738116586557
BEV,Car,70,23.364595575171016
BEV,Car,71,23.70764973084168
BEV,Car,72,24.072723026101496
BEV,Car,73,24.45827218933558
BEV,Car,74,24.846883753504045
BEV,Car,75,25.24367923652469
BEV,Car,76,25.647542522936664
BEV,Car,77,26.121875597780647
BEV,Car,78,26.596208672624627
BEV,Car,79,27.106592404737746
BEV,Car,80,27.621707863325035
BEV,Car,81,28.14831457618505
BEV,Car,82,28.677256605594245
BEV,Car,83,29.31724611867255
BEV,Car,84,29.96892883410642
BEV,Car,85,30.754054026965935
BEV,Car,86,31.53387094892208
BEV,Car,87,32.29373483486534
BEV,Car,88,33.17581147306953
BEV,Car,89,34.21178126104404
BEV,Car,90,35.40102604062766
BEV,Car,91,36.694401289456216
BEV,Car,92,38.27249488104196
BEV,Car,93,40.24696388013001
BEV,Car,94,42.568565897011894
BEV,Car,95,45.37249312969843
BEV,Car,96,49.25554109713418
BEV,Car,97,55.3693651545982
BEV,Car,98,63.19862074516623
BEV,Car,99,76.88004647407296
BEV,Minivan,1,2.0522254079631335
BEV,Minivan,2,3.061840957637771
BEV,Minivan,3,3.954232754909487
BEV,Minivan,4,4.602297552470533
BEV,Minivan,5,5.105310716922671
BEV,Minivan,6,5.552013382144305
BEV,Minivan,7,6.065545719434056
BEV,Minivan,8,6.495331549709638
BEV,Minivan,9,6.8457628566746
BEV,Minivan,10,7.118495836014522
BEV,Minivan,11,7.395167435243467
BEV,Minivan,12,7.674367787787263
BEV,Minivan,13,7.932870608304067
BEV,Minivan,14,8.184718508114427
BEV,Minivan,15,8.384437529927357
BEV,Minivan,16,8.5910116452697
BEV,Minivan,17,8.830477436087007
BEV,Minivan,18,9.069943226904313
BEV,Minivan,19,9.280650399965477
BEV,Minivan,20,9.489832863455813
BEV,Minivan,21,9.680163824115162
BEV,Minivan,22,9.856048505405449
BEV,Minivan,23,10.028344024865403
BEV,Minivan,24,10.201496889488835
BEV,Minivan,25,10.378644484314687
BEV,Minivan,26,10.555792079140538
BEV,Minivan,27,10.716010153420935
BEV,Minivan,28,10.870725232378536
BEV,Minivan,29,11.02542801116902
BEV,Minivan,30,11.1800912517248
BEV,Minivan,31,11.334754492280581
BEV,Minivan,32,11.478909979529313
BEV,Minivan,33,11.6127914664577
BEV,Minivan,34,11.746672953386089
BEV,Minivan,35,11.905875039137012
BEV,Minivan,36,12.068494251294384
BEV,Minivan,37,12.22850767469178
BEV,Minivan,38,12.378290455147646
BEV,Minivan,39,12.528073235603511
BEV,Minivan,40,12.673428029812014
BEV,Minivan,41,12.805987788759902
BEV,Minivan,42,12.938547547707792
BEV,Minivan,43,13.069264190459693
BEV,Minivan,44,13.193839963472755
BEV,Minivan,45,13.318415736485816
BEV,Minivan,46,13.431304010865096
BEV,Minivan,47,13.54250934273277
BEV,Minivan,48,13.661740818986235
BEV,Minivan,49,13.78769498113764
BEV,Minivan,50,13.913649143289048
BEV,Minivan,51,14.048841972581327
BEV,Minivan,52,14.192633354538328
BEV,Minivan,53,14.33642473649533
BEV,Minivan,54,14.507104966823878
BEV,Minivan,55,14.687593337018951
BEV,Minivan,56,14.868081707214024
BEV,Minivan,57,15.024609991188129
BEV,Minivan,58,15.180506013403795
BEV,Minivan,59,15.33471635702456
BEV,Minivan,60,15.478173003996428
BEV,Minivan,61,15.621629650968293
BEV,Minivan,62,15.763244387985104
BEV,Minivan,63,15.901816310686955
BEV,Minivan,64,16.040388233388807
BEV,Minivan,65,16.18811117528804
BEV,Minivan,66,16.342144593774066
BEV,Minivan,67,16.496178012260092
BEV,Minivan,68,16.65769539576246
BEV,Minivan,69,16.82042904008006
BEV,Minivan,70,16.984603606503335
BEV,Minivan,71,17.154235203567836
BEV,Minivan,72,17.323866800632334
BEV,Minivan,73,17.4789941191845
BEV,Minivan,74,17.629833566365217
BEV,Minivan,75,17.81754912996035
BEV,Minivan,76,18.022386780549468
BEV,Minivan,77,18.23394295251852
BEV,Minivan,78,18.446576426237744
BEV,Minivan,79,18.697346929340057
BEV,Minivan,80,18.949691409115182
BEV,Minivan,81,19.18857369290576
BEV,Minivan,82,19.42445850018373
BEV,Minivan,83,19.711114637074477
BEV,Minivan,84,20.016646815687544
BEV,Minivan,85,20.31379127239786
BEV,Minivan,86,20.607680419938486
BEV,Minivan,87,20.84142825276952
BEV,Minivan,88,21.05674228864968
BEV,Minivan,89,21.453420579787505
BEV,Minivan,90,21.856017180820455
BEV,Minivan,91,22.27459002026028
BEV,Minivan,92,22.73634233341907
BEV,Minivan,93,23.23441820780298
BEV,Minivan,94,23.723684083661578
BEV,Minivan,95,24.375081132417062
BEV,Minivan,96,25.18333432152115
BEV,Minivan,97,25.82051565303384
BEV,Minivan,98,27.136337338877105
BEV,Minivan,99,29.38036156879435
BEV,Pickup,1,0.17067423640881418
BEV,Pickup,2,0.2312640167595603
BEV,Pickup,3,0.27477845994668726
BEV,Pickup,4,0.3202163176557021
BEV,Pickup,5,0.3700845854953091
BEV,Pickup,6,0.43030733947820227
BEV,Pickup,7,0.4981618148679696
BEV,Pickup,8,0.5736203828723084
BEV,Pickup,9,0.6562568458423698
BEV,Pickup,10,0.743682229925249
BEV,Pickup,11,0.8435034833944293
BEV,Pickup,12,0.9432385024841654
BEV,Pickup,13,1.0423864754443655
BEV,Pickup,14,1.1530104277880817
BEV,Pickup,15,1.2721944904464686
BEV,Pickup,16,1.3949257830460005
BEV,Pickup,17,1.513138451659641
BEV,Pickup,18,1.6305976875528052
BEV,Pickup,19,1.7610681316863255
BEV,Pickup,20,1.8986949289749502
BEV,Pickup,21,2.0476685787092803
BEV,Pickup,22,2.219164875257953
BEV,Pickup,23,2.3906611718066246
BEV,Pickup,24,2.5475525521443756
BEV,Pickup,25,2.7035233203447513
BEV,Pickup,26,2.888181358392178
BEV,Pickup,27,3.07826292387955
BEV,Pickup,28,3.2585191052848703
BEV,Pickup,29,3.4351770818883556
BEV,Pickup,30,3.6129193254226357
BEV,Pickup,31,3.7984269066246354
BEV,Pickup,32,3.983934487826635
BEV,Pickup,33,4.178513675118312
BEV,Pickup,34,4.38691870965148
BEV,Pickup,35,4.595323744184649
BEV,Pickup,36,4.798455292730918
BEV,Pickup,37,4.998396785959386
BEV,Pickup,38,5.198338279187854
BEV,Pickup,39,5.4077826523665165
BEV,Pickup,40,5.620854772685639
BEV,Pickup,41,5.833926893004759
BEV,Pickup,42,6.041585308404659
BEV,Pickup,43,6.247202079290972
BEV,Pickup,44,6.452818850177287
BEV,Pickup,45,6.674634210247205
BEV,Pickup,46,6.90352992139576
BEV,Pickup,47,7.132425632544315
BEV,Pickup,48,7.361400873837943
BEV,Pickup,49,7.590404687746619
BEV,Pickup,50,7.819408501655296
BEV,Pickup,51,8.02814921912061
BEV,Pickup,52,8.234447832109936
BEV,Pickup,53,8.461013779675437
BEV,Pickup,54,8.751434419562454
BEV,Pickup,55,9.041855059449471
BEV,Pickup,56,9.323488778504233
BEV,Pickup,57,9.599460055496992
BEV,Pickup,58,9.875431332489754
BEV,Pickup,59,10.142026972821794
BEV,Pickup,60,10.405192385331109
BEV,Pickup,61,10.668357797840423
BEV,Pickup,62,10.942413384714765
BEV,Pickup,63,11.219111775409909
BEV,Pickup,64,11.510072205193822
BEV,Pickup,65,11.837804639375292
BEV,Pickup,66,12.165537073556763
BEV,Pickup,67,12.503532530415738
BEV,Pickup,68,12.843239237673144
BEV,Pickup,69,13.175265252852803
BEV,Pickup,70,13.483959135451887
BEV,Pickup,71,13.792653018050968
BEV,Pickup,72,14.170160753835868
BEV,Pickup,73,14.568866591201619
BEV,Pickup,74,14.964634531553603
BEV,Pickup,75,15.35680709211586
BEV,Pickup,76,15.746731847008261
BEV,Pickup,77,16.12549283490194
BEV,Pickup,78,16.520983268051133
BEV,Pickup,79,16.983879358800834
BEV,Pickup,80,17.453477112435944
BEV,Pickup,81,17.943826911833472
BEV,Pickup,82,18.43417671123099
BEV,Pickup,83,18.918062929790562
BEV,Pickup,84,19.401560795188548
BEV,Pickup,85,19.971720697687196
BEV,Pickup,86,20.572212313171082
BEV,Pickup,87,21.19861171364859
BEV,Pickup,88,21.839225872173014
BEV,Pickup,89,22.58591959827477
BEV,Pickup,90,23.385810725026584
BEV,Pickup,91,24.20388032163028
BEV,Pickup,92,25.172867718682177
BEV,Pickup,93,26.409848884318528
BEV,Pickup,94,27.679315692855994
BEV,Pickup,95,28.841246041286908
BEV,Pickup,96,30.41264871553662
BEV,Pickup,97,32.6480302620059
BEV,Pickup,98,36.007894335704975
BEV,Pickup,99,42.41009202691859
BEV,SUV,1,0.0966424719278527
BEV,SUV,2,0.16904722060350616
BEV,SUV,3,0.2209209160753713
BEV,SUV,4,0.25574351464571105
BEV,SUV,5,0.2929793778712309
BEV,SUV,6,0.32596624332786434
BEV,SUV,7,0.35645579148936457
BEV,SUV,8,0.3963520778135896
BEV,SUV,9,0.43455579912116726
BEV,SUV,10,0.4728449980436607
BEV,SUV,11,0.5128659924010592
BEV,SUV,12,0.5573655458693344
BEV,SUV,13,0.6084514500584987
BEV,SUV,14,0.6627450702174257
BEV,SUV,15,0.7213927971977877
BEV,SUV,16,0.7922520453867508
BEV,SUV,17,0.873035147299414
BEV,SUV,18,0.9657750942314597
BEV,SUV,19,1.0637091045216163
BEV,SUV,20,1.1606764186983043
BEV,SUV,21,1.2569220547072648
BEV,SUV,22,1.3559141489596847
BEV,SUV,23,1.4693375204237928
BEV,SUV,24,1.5827608918879008
BEV,SUV,25,1.726329790807526
BEV,SUV,26,1.8796701495394363
BEV,SUV,27,1.9902020033437313
BEV,SUV,28,2.137282697871081
BEV,SUV,29,2.307308180449069
BEV,SUV,30,2.4773336630270584
BEV,SUV,31,2.664629341076713
BEV,SUV,32,2.852177415114261
BEV,SUV,33,3.0357395012409225
BEV,SUV,34,3.2163302601128296
BEV,SUV,35,3.3949855077496736
BEV,SUV,36,3.5698885261985445
BEV,SUV,37,3.743392403010543
BEV,SUV,38,3.9105090159972926
BEV,SUV,39,4.078772605043985
BEV,SUV,40,4.256401272547118
BEV,SUV,41,4.434029940050249
BEV,SUV,42,4.645840827961961
BEV,SUV,43,4.865960106957763
BEV,SUV,44,5.081510961117811
BEV,SUV,45,5.257579838138286
BEV,SUV,46,5.4336487151587605
BEV,SUV,47,5.614129462088166
BEV,SUV,48,5.835743925491936
BEV,SUV,49,6.057358388895704
BEV,SUV,50,6.279452482784127
BEV,SUV,51,6.5143862847467675
BEV,SUV,52,6.7493200867094085
BEV,SUV,53,6.98425388867205
BEV,SUV,54,7.198749874353265
BEV,SUV,55,7.412330848696071
BEV,SUV,56,7.625911823038877
BEV,SUV,57,7.85833972565645
BEV,SUV,58,8.093379461712676
BEV,SUV,59,8.33345530856983
BEV,SUV,60,8.609268454813163
BEV,SUV,61,8.885081601056493
BEV,SUV,62,9.140728019593764
BEV,SUV,63,9.375782066244861
BEV,SUV,64,9.610836112895958
BEV,SUV,65,9.878172409729885
BEV,SUV,66,10.154826367637467
BEV,SUV,67,10.426613004681654
BEV,SUV,68,10.679087087745515
BEV,SUV,69,10.931561170809372
BEV,SUV,70,11.226447569814594
BEV,SUV,71,11.54861336966494
BEV,SUV,72,11.870779169515286
BEV,SUV,73,12.235179327284412
BEV,SUV,74,12.602963490394362
BEV,SUV,75,12.963063384541954
BEV,SUV,76,13.308961173386804
BEV,SUV,77,13.654858962231653
BEV,SUV,78,14.0672909360326
BEV,SUV,79,14.48275402292831
BEV,SUV,80,14.919226063224308
BEV,SUV,81,15.368807199004586
BEV,SUV,82,15.807282580651368
BEV,SUV,83,16.22116848584289
BEV,SUV,84,16.65703028566764
BEV,SUV,85,17.236750591393065
BEV,SUV,86,17.839858178840206
BEV,SUV,87,18.516225034180525
BEV,SUV,88,19.10115219189472
BEV,SUV,89,19.663375039380234
BEV,SUV,90,20.244689189734284
BEV,SUV,91,20.890916850729145
BEV,SUV,92,21.62158047834047
BEV,SUV,93,22.598087475705494
BEV,SUV,94,23.515570445865375
BEV,SUV,95,24.586079691365736
BEV,SUV,96,25.922159072333326
BEV,SUV,97,27.62957337561024
BEV,SUV,98,29.83506084483224
BEV,SUV,99,34.105733903272466
BEV (Non-Tesla),All,1,0.27880110763513594
BEV (Non-Tesla),All,2,0.6988925869348386
BEV (Non-Tesla),All,3,1.1775693976132269
BEV (Non-Tesla),All,4,1.6409681233390683
BEV (Non-Tesla),All,5,2.1125093762747795
BEV (Non-Tesla),All,6,2.5714654045944862
BEV (Non-Tesla),All,7,2.9847320089552136
BEV (Non-Tesla),All,8,3.369206952924042
BEV (Non-Tesla),All,9,3.7553774693914974
BEV (Non-Tesla),All,10,4.15180183416757
BEV (Non-Tesla),All,11,4.4831292133111065
BEV (Non-Tesla),All,12,4.813614417899567
BEV (Non-Tesla),All,13,5.1430713334493134
BEV (Non-Tesla),All,14,5.455010609484743
BEV (Non-Tesla),All,15,5.748251673771895
BEV (Non-Tesla),All,16,6.035896499904497
BEV (Non-Tesla),All,17,6.320658349825491
BEV (Non-Tesla),All,18,6.591149242827163
BEV (Non-Tesla),All,19,6.8599466132209646
BEV (Non-Tesla),All,20,7.127009126647034
BEV (Non-Tesla),All,21,7.393920716769627
BEV (Non-Tesla),All,22,7.643445571200862
BEV (Non-Tesla),All,23,7.8875426843314385
BEV (Non-Tesla),All,24,8.128895370146793
BEV (Non-Tesla),All,25,8.367006442984898
BEV (Non-Tesla),All,26,8.605677038190212
BEV (Non-Tesla),All,27,8.846769725702373
BEV (Non-Tesla),All,28,9.087862413214534
BEV (Non-Tesla),All,29,9.310252187838122
BEV (Non-Tesla),All,30,9.530371141519613
BEV (Non-Tesla),All,31,9.75683691198986
BEV (Non-Tesla),All,32,9.988457513453971
BEV (Non-Tesla),All,33,10.214219497625143
BEV (Non-Tesla),All,34,10.418603317074473
BEV (Non-Tesla),All,35,10.622987136523802
BEV (Non-Tesla),All,36,10.833495208436961
BEV (Non-Tesla),All,37,11.044743461597212
BEV (Non-Tesla),All,38,11.260310997062309
BEV (Non-Tesla),All,39,11.478387771712416
BEV (Non-Tesla),All,40,11.69303713303789
BEV (Non-Tesla),All,41,11.901717819373104
BEV (Non-Tesla),All,42,12.104192821413589
BEV (Non-Tesla),All,43,12.299405962284446
BEV (Non-Tesla),All,44,12.516763563397376
BEV (Non-Tesla),All,45,12.748439097701478
BEV (Non-Tesla),All,46,12.974832664018786
BEV (Non-Tesla),All,47,13.183289811402942
BEV (Non-Tesla),All,48,13.391746958787099
BEV (Non-Tesla),All,49,13.592345868191789
BEV (Non-Tesla),All,50,13.789317765148661
BEV (Non-Tesla),All,51,13.994888583855586
BEV (Non-Tesla),All,52,14.224076133134728
BEV (Non-Tesla),All,53,14.453263682413873
BEV (Non-Tesla),All,54,14.66561783337546
BEV (Non-Tesla),All,55,14.871278624515208
BEV (Non-Tesla),All,56,15.081694570250653
BEV (Non-Tesla),All,57,15.303033634018082
BEV (Non-Tesla),All,58,15.519308479716345
BEV (Non-Tesla),All,59,15.72426730331708
BEV (Non-Tesla),All,60,15.94413814670892
BEV (Non-Tesla),All,61,16.1882869325313
BEV (Non-Tesla),All,62,16.42995391773035
BEV (Non-Tesla),All,63,16.664096833626957
BEV (Non-Tesla),All,64,16.898239749523565
BEV (Non-Tesla),All,65,17.135080438285684
BEV (Non-Tesla),All,66,17.37204907518553
BEV (Non-Tesla),All,67,17.647483497630272
BEV (Non-Tesla),All,68,17.924429568388703
BEV (Non-Tesla),All,69,18.150622256395874
BEV (Non-Tesla),All,70,18.371883717837342
BEV (Non-Tesla),All,71,18.669873429882646
BEV (Non-Tesla),All,72,18.97431735760541
BEV (Non-Tesla),All,73,19.265613106766224
BEV (Non-Tesla),All,74,19.556908855927038
BEV (Non-Tesla),All,75,19.871551333615827
BEV (Non-Tesla),All,76,20.186638366170904
BEV (Non-Tesla),All,77,20.529170660820576
BEV (Non-Tesla),All,78,20.871441365384957
BEV (Non-Tesla),All,79,21.1937791501772
BEV (Non-Tesla),All,80,21.531787790541276
BEV (Non-Tesla),All,81,21.979855992518264
BEV (Non-Tesla),All,82,22.412802564622456
BEV (Non-Tesla),All,83,22.798607656251093
BEV (Non-Tesla),All,84,23.25235030754533
BEV (Non-Tesla),All,85,23.767778835952367
BEV (Non-Tesla),All,86,24.306752444970996
BEV (Non-Tesla),All,87,24.865556199515623
BEV (Non-Tesla),All,88,25.484843262403725
BEV (Non-Tesla),All,89,26.17344674639879
BEV (Non-Tesla),All,90,26.917048173061662
BEV (Non-Tesla),All,91,27.727437872145693
BEV (Non-Tesla),All,92,28.701823044258123
BEV (Non-Tesla),All,93,29.81315790121304
BEV (Non-Tesla),All,94,31.032185352542225
BEV (Non-Tesla),All,95,32.69889034616139
BEV (Non-Tesla),All,96,34.79664265617233
BEV (Non-Tesla),All,97,37.568325131521064
BEV (Non-Tesla),All,98,41.91141762811379
BEV (Non-Tesla),All,99,50.82825298270832
BEV (Non-Tesla),CUV,1,0.11367426879489348
BEV (Non-Tesla),CUV,2,0.4050864156896358
BEV (Non-Tesla),CUV,3,0.7246145230006601
BEV (Non-Tesla),CUV,4,1.0488392968987248
BEV (Non-Tesla),CUV,5,1.3650785575675244
BEV (Non-Tesla),CUV,6,1.6915684565990514
BEV (Non-Tesla),CUV,7,2.0399061421326605
BEV (Non-Tesla),CUV,8,2.360087540461495
BEV (Non-Tesla),CUV,9,2.651883225932015
BEV (Non-Tesla),CUV,10,2.956590723163967
BEV (Non-Tesla),CUV,11,3.260958559630599
BEV (Non-Tesla),CUV,12,3.557936788955697
BEV (Non-Tesla),CUV,13,3.828575667705162
BEV (Non-Tesla),CUV,14,4.103227425854521
BEV (Non-Tesla),CUV,15,4.380224197330834
BEV (Non-Tesla),CUV,16,4.6598951880427375
BEV (Non-Tesla),CUV,17,4.922693116197474
BEV (Non-Tesla),CUV,18,5.161624394862991
BEV (Non-Tesla),CUV,19,5.393340075139687
BEV (Non-Tesla),CUV,20,5.620518584212218
BEV (Non-Tesla),CUV,21,5.859343227397462
BEV (Non-Tesla),CUV,22,6.106757467394023
BEV (Non-Tesla),CUV,23,6.354749584809057
BEV (Non-Tesla),CUV,24,6.6032678448692
BEV (Non-Tesla),CUV,25,6.842105596416956
BEV (Non-Tesla),CUV,26,7.070583560439492
BEV (Non-Tesla),CUV,27,7.300784795003
BEV (Non-Tesla),CUV,28,7.533573965748201
BEV (Non-Tesla),CUV,29,7.768742447017503
BEV (Non-Tesla),CUV,30,8.014887466929993
BEV (Non-Tesla),CUV,31,8.261032486842483
BEV (Non-Tesla),CUV,32,8.490243026769546
BEV (Non-Tesla),CUV,33,8.713678674904346
BEV (Non-Tesla),CUV,34,8.939238150500938
BEV (Non-Tesla),CUV,35,9.172779144908798
BEV (Non-Tesla),CUV,36,9.406320139316659
BEV (Non-Tesla),CUV,37,9.635363868369526
BEV (Non-Tesla),CUV,38,9.862816579249648
BEV (Non-Tesla),CUV,39,10.092486231334417
BEV (Non-Tesla),CUV,40,10.329673412442357
BEV (Non-Tesla),CUV,41,10.566860593550294
BEV (Non-Tesla),CUV,42,10.806003816455851
BEV (Non-Tesla),CUV,43,11.046312667659354
BEV (Non-Tesla),CUV,44,11.286621518862857
BEV (Non-Tesla),CUV,45,11.530009806859185
BEV (Non-Tesla),CUV,46,11.773783430355774
BEV (Non-Tesla),CUV,47,12.017860607560161
BEV (Non-Tesla),CUV,48,12.265034669967216
BEV (Non-Tesla),CUV,49,12.512208732374273
BEV (Non-Tesla),CUV,50,12.762892457883469
BEV (Non-Tesla),CUV,51,13.022018043258559
BEV (Non-Tesla),CUV,52,13.28114362863365
BEV (Non-Tesla),CUV,53,13.528921697872498
BEV (Non-Tesla),CUV,54,13.766221596510555
BEV (Non-Tesla),CUV,55,14.00352149514861
BEV (Non-Tesla),CUV,56,14.290320877672912
BEV (Non-Tesla),CUV,57,14.579639111150051
BEV (Non-Tesla),CUV,58,14.864382037109973
BEV (Non-Tesla),CUV,59,15.140998137575284
BEV (Non-Tesla),CUV,60,15.4176142380406
BEV (Non-Tesla),CUV,61,15.696271052093188
BEV (Non-Tesla),CUV,62,15.976951438881644
BEV (Non-Tesla),CUV,63,16.257631825670096
BEV (Non-Tesla),CUV,64,16.552127659189917
BEV (Non-Tesla),CUV,65,16.854496738958797
BEV (Non-Tesla),CUV,66,17.156865818727685
BEV (Non-Tesla),CUV,67,17.474914079552203
BEV (Non-Tesla),CUV,68,17.793667410870615
BEV (Non-Tesla),CUV,69,18.1178541898917
BEV (Non-Tesla),CUV,70,18.45777911718853
BEV (Non-Tesla),CUV,71,18.797704044485357
BEV (Non-Tesla),CUV,72,19.156363470030566
BEV (Non-Tesla),CUV,73,19.536247836869656
BEV (Non-Tesla),CUV,74,19.91613220370875
BEV (Non-Tesla),CUV,75,20.292542096517803
BEV (Non-Tesla),CUV,76,20.668705244997998
BEV (Non-Tesla),CUV,77,21.072256619174496
BEV (Non-Tesla),CUV,78,21.498891679257365
BEV (Non-Tesla),CUV,79,21.92431195397366
BEV (Non-Tesla),CUV,80,22.34198727221685
BEV (Non-Tesla),CUV,81,22.7732104450487
BEV (Non-Tesla),CUV,82,23.335561935229407
BEV (Non-Tesla),CUV,83,23.899172555251788
BEV (Non-Tesla),CUV,84,24.468278087532493
BEV (Non-Tesla),CUV,85,25.050711103117077
BEV (Non-Tesla),CUV,86,25.76629311284228
BEV (Non-Tesla),CUV,87,26.420765700664106
BEV (Non-Tesla),CUV,88,27.1002514522347
BEV (Non-Tesla),CUV,89,27.897932394841867
BEV (Non-Tesla),CUV,90,28.789841960644363
BEV (Non-Tesla),CUV,91,29.75877958052521
BEV (Non-Tesla),CUV,92,30.914619076883902
BEV (Non-Tesla),CUV,93,32.19577094813833
BEV (Non-Tesla),CUV,94,33.650549147387444
BEV (Non-Tesla),CUV,95,35.52701683359403
BEV (Non-Tesla),CUV,96,37.715048218730644
BEV (Non-Tesla),CUV,97,40.55333252405014
BEV (Non-Tesla),CUV,98,45.58552686686693
BEV (Non-Tesla),CUV,99,54.36271309164593
BEV (Non-Tesla),Car,1,0.7028715697732387
BEV (Non-Tesla),Car,2,1.6066524595608969
BEV (Non-Tesla),Car,3,2.371467609647908
BEV (Non-Tesla),Car,4,3.0140590133981586
BEV (Non-Tesla),Car,5,3.5763776879652425
BEV (Non-Tesla),Car,6,4.074982464860229
BEV (Non-Tesla),Car,7,4.535009543546333
BEV (Non-Tesla),Car,8,4.969649420807935
BEV (Non-Tesla),Car,9,5.361204235433036
BEV (Non-Tesla),Car,10,5.725909505472391
BEV (Non-Tesla),Car,11,6.074155434143944
BEV (Non-Tesla),Car,12,6.384008644933678
