listing_year,state,year,vehicle_type,avg_price,n_listings,n_make_model_year
2023,UT,2024,minivan,47366.63964579384,645,498
2023,UT,2024,suv,82776.50821822895,920,498
2023,VA,2021,suv,52781.085498803695,25,568
2023,VA,2021,car,30653.88739245811,22,568
2023,VA,2021,cuv,34610.67998424361,42,568
2023,VA,2021,minivan,48010.18862048315,3,568
2023,VA,2021,pickup,54027.02666366413,14,568
2023,VA,2022,pickup,58541.83826977784,4173,568
2023,VA,2022,car,40259.85952252304,2328,568
2023,VA,2022,cuv,38118.667308328135,4152,568
2023,VA,2022,minivan,52345.9579828655,97,568
2023,VA,2022,suv,58102.727505805786,1792,568
2023,VA,2023,pickup,54093.861839284305,33003,568
2023,VA,2023,car,36802.9777891658,39226,568
2023,VA,2023,cuv,43667.3686407223,87868,568
2023,VA,2023,minivan,50825.40640077353,4437,568
2023,VA,2023,suv,67742.13285878397,20170,568
2023,VA,2024,pickup,60770.10432581668,4008,568
2023,VA,2024,car,35828.25867289815,15039,568
2023,VA,2024,suv,76476.83133970769,2191,568
2023,VA,2024,cuv,44092.34177251299,29049,568
2023,VA,2024,minivan,48648.52061189152,2130,568
2023,VT,2021,suv,83713.43220262782,6,458
2023,VT,2021,cuv,47359.26741899951,29,458
2023,VT,2021,pickup,58402.59865599239,6,458
2023,VT,2021,car,33092.16524682582,6,458
2023,VT,2022,pickup,56002.01849552052,1036,458
2023,VT,2022,car,33859.89709658338,520,458
2023,VT,2022,cuv,40270.535805133695,1582,458
2023,VT,2022,suv,51604.31776519341,444,458
2023,VT,2022,minivan,45076.096513856704,26,458
2023,VT,2023,pickup,53732.848792077166,8555,458
2023,VT,2023,car,35062.63623123455,3143,458
2023,VT,2023,cuv,41053.79292440217,11953,458
2023,VT,2023,minivan,49864.96430677804,295,458
2023,VT,2023,suv,62207.777590535094,2166,458
2023,VT,2024,car,35764.62413880311,1154,458
2023,VT,2024,cuv,39608.049904874846,3418,458
2023,VT,2024,minivan,50486.73653328668,79,458
2023,VT,2024,suv,67446.8782132331,201,458
2023,VT,2024,pickup,60238.011937318595,1130,458
2023,WA,2021,suv,56092.70409792658,12,561
2023,WA,2021,car,35923.67852831782,21,561
2023,WA,2021,cuv,38612.560806537185,46,561
2023,WA,2021,minivan,84075.96704491596,8,561
2023,WA,2021,pickup,53188.5225871784,25,561
2023,WA,2022,pickup,57786.62414713008,3043,561
2023,WA,2022,cuv,41018.92285647944,3364,561
2023,WA,2022,minivan,59910.3462823757,94,561
2023,WA,2022,suv,59761.80938799423,1198,561
2023,WA,2022,car,39639.07778029391,1825,561
2023,WA,2023,pickup,54248.91781812684,31947,561
2023,WA,2023,car,37632.63315919462,36122,561
2023,WA,2023,cuv,45060.197945730564,90919,561
2023,WA,2023,minivan,51051.188661228975,3602,561
2023,WA,2023,suv,67867.36468191462,15403,561
2023,WA,2024,car,37354.70018237353,15202,561
2023,WA,2024,suv,85853.63858467636,2049,561
2023,WA,2024,cuv,44151.262817967174,30755,561
2023,WA,2024,minivan,49011.11866237396,1341,561
2023,WA,2024,pickup,63105.01377815893,3398,561
2023,WI,2021,minivan,45416.98762321323,15,543
2023,WI,2021,car,29171.81753164607,55,543
2023,WI,2021,pickup,58065.699680176316,31,543
2023,WI,2021,suv,61740.89518938506,14,543
2023,WI,2021,cuv,34676.45846462037,50,543
2023,WI,2022,pickup,59779.58070680337,4162,543
2023,WI,2022,cuv,38508.39578430954,2984,543
2023,WI,2022,minivan,51943.08440624667,191,543
2023,WI,2022,car,43051.104427328704,745,543
2023,WI,2022,suv,57523.78489998844,1374,543
2023,WI,2023,pickup,58475.90153913136,26493,543
2023,WI,2023,car,36691.76511868632,15453,543
2023,WI,2023,cuv,42038.767789919606,57906,543
2023,WI,2023,minivan,49872.617388551815,3632,543
2023,WI,2023,suv,66380.6879061137,14382,543
2023,WI,2024,pickup,62317.214900693456,5201,543
2023,WI,2024,car,37052.7449940077,7039,543
2023,WI,2024,suv,74375.54274239857,1288,543
2023,WI,2024,cuv,40529.05694837893,21712,543
2023,WI,2024,minivan,47402.44556842947,940,543
2023,WV,2021,suv,62592.003003619284,3,445
2023,WV,2021,car,42242.72095543156,5,445
2023,WV,2021,cuv,40602.77095502576,13,445
2023,WV,2021,pickup,58200.25474005587,10,445
2023,WV,2022,pickup,58679.19295692087,1228,445
2023,WV,2022,cuv,35714.75455156942,1345,445
2023,WV,2022,suv,56355.476280196584,466,445
2023,WV,2022,car,39230.78850157853,362,445
2023,WV,2022,minivan,51743.13305561867,23,445
2023,WV,2023,pickup,53706.80725241799,10757,445
2023,WV,2023,car,34408.86355821323,6796,445
2023,WV,2023,cuv,40801.4372509197,19081,445
2023,WV,2023,minivan,49939.95001570017,727,445
2023,WV,2023,suv,65055.99747737401,4912,445
2023,WV,2024,suv,72003.40941493578,435,445
2023,WV,2024,cuv,38986.17621842976,5927,445
2023,WV,2024,minivan,47983.46096721624,316,445
2023,WV,2024,pickup,58731.75002731053,1622,445
2023,WV,2024,car,35020.74067430898,2630,445
2023,WY,2021,cuv,34573.50750945845,6,296
2023,WY,2021,suv,58732.84551016439,2,296
2023,WY,2021,pickup,65990.31489873127,8,296
2023,WY,2022,suv,58863.75664711177,146,296
2023,WY,2022,car,39384.1701561757,75,296
2023,WY,2022,pickup,62516.23444905147,391,296
2023,WY,2022,cuv,38034.845720860845,258,296
2023,WY,2022,minivan,56426.51745660626,2,296
2023,WY,2023,pickup,58232.88285080184,3973,296
2023,WY,2023,cuv,41543.723569643444,3637,296
2023,WY,2023,minivan,52394.52000349604,164,296
2023,WY,2023,suv,64209.18663899248,2048,296
2023,WY,2023,car,37396.85856180394,905,296
2023,WY,2024,suv,71832.36254072365,194,296
2023,WY,2024,minivan,53510.19164876041,56,296
2023,WY,2024,car,37099.872569717816,327,296
2023,WY,2024,pickup,65887.3611430435,638,296
2023,WY,2024,cuv,39891.55891398612,755,296
2024,AK,2022,cuv,50570.14719357234,1,347
2024,AK,2022,pickup,49049.08375385884,1,347
2024,AK,2022,suv,68609.47111447052,3,347
2024,AK,2023,pickup,57636.10214767016,362,347
2024,AK,2023,car,42009.42763375314,121,347
2024,AK,2023,cuv,40939.59700375804,418,347
2024,AK,2023,suv,61312.03125501989,136,347
2024,AK,2023,minivan,53188.919995335236,17,347
2024,AK,2024,pickup,57924.43702053338,3210,347
2024,AK,2024,car,37604.06365181016,711,347
2024,AK,2024,suv,63329.02002720688,922,347
2024,AK,2024,cuv,39986.334261382886,4229,347
2024,AK,2024,minivan,47388.434126536835,88,347
2024,AK,2025,car,39491.064569370574,419,347
2024,AK,2025,suv,61452.709213684684,97,347
2024,AK,2025,pickup,64322.08260562095,262,347
2024,AK,2025,cuv,40694.237419989055,944,347
2024,AK,2025,minivan,49787.428762156436,8,347
2024,AL,2022,suv,63325.73228070516,21,530
2024,AL,2022,pickup,52285.8853203993,24,530
2024,AL,2022,car,49619.41401120946,18,530
2024,AL,2022,cuv,50819.22988574087,9,530
2024,AL,2023,pickup,56245.15634990801,4452,530
2024,AL,2023,car,42331.1111058383,2039,530
2024,AL,2023,cuv,39659.17416507483,3554,530
2024,AL,2023,minivan,46781.58233051731,64,530
2024,AL,2023,suv,56412.94091171303,1802,530
2024,AL,2024,pickup,53953.601953631915,33799,530
2024,AL,2024,car,31898.31451556521,26288,530
2024,AL,2024,suv,66637.12485677653,15000,530
2024,AL,2024,cuv,40662.29705087603,48837,530
2024,AL,2024,minivan,47538.95848965046,2078,530
2024,AL,2025,pickup,60139.3034025001,3603,530
2024,AL,2025,car,33711.960516274674,10718,530
2024,AL,2025,cuv,40947.20751615347,12867,530
2024,AL,2025,minivan,49188.67497864201,934,530
2024,AL,2025,suv,72942.22158015383,2381,530
2024,AR,2022,pickup,67319.04592141544,17,472
2024,AR,2022,cuv,32461.18641671945,10,472
2024,AR,2022,suv,59100.07566498785,7,472
2024,AR,2022,car,36520.59232695952,7,472
2024,AR,2023,pickup,57603.489566942575,2377,472
2024,AR,2023,car,44176.14150860426,1330,472
2024,AR,2023,cuv,39761.9645580473,2304,472
2024,AR,2023,minivan,48564.32485691282,40,472
2024,AR,2023,suv,59358.09032661293,891,472
2024,AR,2024,pickup,56607.09604125799,21445,472
2024,AR,2024,car,32061.037985388935,11143,472
2024,AR,2024,cuv,40065.31781064066,28507,472
2024,AR,2024,minivan,47296.81983223045,911,472
2024,AR,2024,suv,70066.1590221265,10460,472
2024,AR,2025,pickup,61687.64955495727,2351,472
2024,AR,2025,cuv,38825.15522405942,8983,472
2024,AR,2025,minivan,49106.2911776809,426,472
2024,AR,2025,suv,77584.26435622218,1423,472
2024,AR,2025,car,34551.674073839735,3956,472
2024,AZ,2022,suv,59445.44129645787,20,544
2024,AZ,2022,pickup,55266.39590097803,38,544
2024,AZ,2022,cuv,53669.93819420271,16,544
2024,AZ,2022,car,49611.28785082567,5,544
2024,AZ,2023,car,43974.48816496106,2989,544
2024,AZ,2023,pickup,57173.18262439369,4160,544
2024,AZ,2023,cuv,41163.094709232035,5827,544
2024,AZ,2023,minivan,49558.78000140966,91,544
2024,AZ,2023,suv,60326.1625087426,2051,544
2024,AZ,2024,pickup,53275.02161762712,38495,544
2024,AZ,2024,car,33394.981613945,31498,544
2024,AZ,2024,suv,69202.9300133882,15689,544
2024,AZ,2024,cuv,41249.28013737137,66497,544
2024,AZ,2024,minivan,45951.65461720702,2379,544
2024,AZ,2025,car,34650.551252466685,11593,544
2024,AZ,2025,pickup,57767.06165211686,4540,544
2024,AZ,2025,cuv,41017.804139146116,18343,544
2024,AZ,2025,minivan,48344.25143225929,1259,544
2024,AZ,2025,suv,80324.46401264946,2569,544
2024,CA,2022,car,51685.44906149329,123,652
2024,CA,2022,cuv,48080.04656981507,122,652
2024,CA,2022,suv,57063.353849567204,144,652
2024,CA,2022,pickup,54960.62236473562,413,652
2024,CA,2022,minivan,47723.94752060682,10,652
2024,CA,2023,pickup,57196.17969245679,13873,652
2024,CA,2023,car,44873.47472628023,14146,652
2024,CA,2023,cuv,47682.55090394901,33851,652
2024,CA,2023,minivan,51977.35612493739,1302,652
2024,CA,2023,suv,60597.62720507616,9480,652
2024,CA,2024,pickup,53026.47111000145,150119,652
2024,CA,2024,car,36336.2841049755,230387,652
2024,CA,2024,suv,74729.04300303214,53929,652
2024,CA,2024,cuv,45354.20948065141,411758,652
2024,CA,2024,minivan,50011.28567175756,14378,652
2024,CA,2025,pickup,59451.94455709649,12835,652
2024,CA,2025,car,35781.18730332185,91927,652
2024,CA,2025,suv,89594.69119360669,10705,652
2024,CA,2025,cuv,44384.85647586532,102941,652
2024,CA,2025,minivan,50933.31312896282,7451,652
2024,CO,2022,cuv,46985.09273541211,17,546
2024,CO,2022,suv,59529.19418431665,17,546
2024,CO,2022,pickup,65825.41670967662,41,546
2024,CO,2022,car,56203.03657548679,10,546
2024,CO,2022,minivan,69386.76087101878,2,546
2024,CO,2023,pickup,61025.5516775777,3315,546
2024,CO,2023,car,43058.9466423872,998,546
2024,CO,2023,cuv,42624.115648791914,5140,546
2024,CO,2023,suv,61254.53549222732,1384,546
2024,CO,2023,minivan,53298.43511061468,127,546
2024,CO,2024,pickup,56726.00616844895,27638,546
2024,CO,2024,car,36873.72479945821,14158,546
2024,CO,2024,cuv,43579.49382878928,67715,546
2024,CO,2024,minivan,48964.02179873158,1452,546
2024,CO,2024,suv,69788.48473708962,14099,546
2024,CO,2025,pickup,63317.28720053779,2926,546
2024,CO,2025,car,34564.84449041275,8393,546
2024,CO,2025,cuv,45084.91608271515,13940,546
2024,CO,2025,minivan,51031.26123030435,585,546
2024,CO,2025,suv,81972.17746422406,2105,546
2024,CT,2022,suv,53022.232308890176,33,541
2024,CT,2022,cuv,39196.13684342592,38,541
2024,CT,2022,pickup,61005.71168163309,39,541
2024,CT,2022,minivan,48724.51693778411,2,541
2024,CT,2022,car,35818.26580692579,7,541
2024,CT,2023,pickup,57638.67448973036,1485,541
2024,CT,2023,car,44621.29344601178,920,541
2024,CT,2023,cuv,41344.55054667521,4536,541
2024,CT,2023,minivan,50259.375317001395,95,541
2024,CT,2023,suv,60378.26187745858,1167,541
2024,CT,2024,car,35776.132671057174,17643,541
2024,CT,2024,pickup,54449.268649371086,12038,541
2024,CT,2024,suv,68493.04398133613,7660,541
2024,CT,2024,cuv,42901.41600123815,49915,541
2024,CT,2024,minivan,47751.71460006416,1968,541
2024,CT,2025,car,37015.60787411663,5885,541
2024,CT,2025,suv,81199.24632835538,1240,541
2024,CT,2025,cuv,44377.179796532575,14708,541
2024,CT,2025,minivan,47536.37661693036,902,541
2024,CT,2025,pickup,59237.342418017324,1393,541
2024,DE,2022,pickup,72174.7334000672,5,459
2024,DE,2022,car,57160.118103087705,1,459
2024,DE,2022,cuv,39882.72120298405,2,459
2024,DE,2022,suv,83080.24010259629,2,459
2024,DE,2022,minivan,46599.44465497573,1,459
2024,DE,2023,pickup,56202.43963039156,452,459
2024,DE,2023,car,45035.88001208346,240,459
2024,DE,2023,cuv,42238.55104908325,932,459
2024,DE,2023,minivan,49436.80165273119,60,459
2024,DE,2023,suv,59967.44418429132,298,459
2024,DE,2024,pickup,54689.10842468395,3554,459
2024,DE,2024,car,35039.52186337404,4493,459
2024,DE,2024,cuv,41849.33239513012,10852,459
2024,DE,2024,minivan,46589.459803970756,343,459
2024,DE,2024,suv,72882.73561402118,2085,459
2024,DE,2025,car,35720.241270234066,1539,459
2024,DE,2025,cuv,40307.17811969769,4393,459
2024,DE,2025,minivan,47568.20670261033,217,459
2024,DE,2025,pickup,60659.91115233776,306,459
2024,DE,2025,suv,83106.87878927021,318,459
2024,FL,2022,pickup,54987.08835128501,160,636
2024,FL,2022,cuv,43890.32228971156,108,636
2024,FL,2022,minivan,67064.76582799338,13,636
2024,FL,2022,car,41941.83429062386,53,636
2024,FL,2022,suv,57521.95085897314,72,636
2024,FL,2023,pickup,54046.208149232145,15557,636
2024,FL,2023,car,46297.976047469565,11799,636
2024,FL,2023,cuv,40225.83931118425,21804,636
2024,FL,2023,minivan,51343.970380550905,644,636
2024,FL,2023,suv,60369.72913919392,6746,636
2024,FL,2024,pickup,51903.03446607135,131757,636
2024,FL,2024,car,33607.53787712235,183214,636
2024,FL,2024,suv,69493.98254421046,69699,636
2024,FL,2024,cuv,41163.58326729213,361284,636
2024,FL,2024,minivan,47131.365153873,12523,636
2024,FL,2025,pickup,57374.02586120637,15690,636
2024,FL,2025,car,34173.24413498576,72490,636
2024,FL,2025,suv,84408.2286838949,11808,636
2024,FL,2025,cuv,41423.92556089412,109966,636
2024,FL,2025,minivan,48448.74230489571,5917,636
2024,GA,2022,cuv,36637.63791737403,81,619
2024,GA,2022,car,36544.98178927048,43,619
2024,GA,2022,suv,54496.900667559865,67,619
2024,GA,2022,pickup,50474.262001539704,132,619
2024,GA,2022,minivan,44553.88897499165,1,619
2024,GA,2023,pickup,57006.160588479506,7266,619
2024,GA,2023,car,45409.94108239628,5001,619
2024,GA,2023,cuv,41990.67443737287,8166,619
2024,GA,2023,minivan,50755.71519753492,123,619
2024,GA,2023,suv,60182.165825787946,3600,619
2024,GA,2024,pickup,54100.07145800119,57313,619
2024,GA,2024,car,33255.75613440322,62037,619
2024,GA,2024,suv,68580.05514982656,30196,619
2024,GA,2024,cuv,42217.32070182341,115185,619
2024,GA,2024,minivan,47244.63353152156,5181,619
2024,GA,2025,car,34273.78066257058,24119,619
2024,GA,2025,pickup,59187.593024422255,5584,619
2024,GA,2025,suv,74784.01846002766,4709,619
2024,GA,2025,cuv,42064.699649735965,33699,619
2024,GA,2025,minivan,48623.796958824314,2566,619
2024,HI,2022,cuv,53976.97031889391,12,477
2024,HI,2022,suv,62013.66548884427,9,477
2024,HI,2022,pickup,59155.45167310483,9,477
2024,HI,2022,car,39119.25663655783,12,477
2024,HI,2023,car,44094.619910370006,358,477
2024,HI,2023,pickup,53199.585618797035,879,477
2024,HI,2023,cuv,43469.827991118116,1568,477
2024,HI,2023,minivan,54883.57184307832,19,477
2024,HI,2023,suv,60318.422429889964,253,477
2024,HI,2024,pickup,48239.83621774196,5879,477
2024,HI,2024,car,33366.91411631682,6090,477
2024,HI,2024,cuv,41612.25085208568,9820,477
2024,HI,2024,minivan,46446.360470319596,836,477
2024,HI,2024,suv,56220.57885104091,2146,477
2024,HI,2025,pickup,53493.920374785535,240,477
2024,HI,2025,car,32498.631118494242,1051,477
2024,HI,2025,cuv,40867.4508515389,2887,477
2024,HI,2025,minivan,48342.36752660174,259,477
2024,HI,2025,suv,80449.57758825703,80,477
2024,IA,2022,cuv,40325.63555636321,17,492
2024,IA,2022,pickup,52010.36944454447,52,492
2024,IA,2022,car,45294.33783751295,4,492
2024,IA,2022,suv,62326.583943491285,8,492
2024,IA,2023,pickup,59301.22167739453,2351,492
2024,IA,2023,car,43882.39470732652,565,492
2024,IA,2023,cuv,40759.98943786272,2584,492
2024,IA,2023,minivan,50441.17044011975,115,492
2024,IA,2023,suv,59426.820123015386,1042,492
2024,IA,2024,pickup,57097.54957796137,20028,492
2024,IA,2024,car,34321.71954046984,6805,492
2024,IA,2024,suv,66490.35216277257,8513,492
2024,IA,2024,cuv,41561.88855305267,29136,492
2024,IA,2024,minivan,47807.79447682094,1912,492
2024,IA,2025,pickup,60796.535313807806,2680,492
2024,IA,2025,car,35524.5004539838,2551,492
2024,IA,2025,suv,66175.58082321697,1571,492
2024,IA,2025,cuv,40509.42171037358,9499,492
2024,IA,2025,minivan,49420.730714132944,719,492
2024,ID,2022,pickup,80376.26142413722,3,470
2024,ID,2022,suv,64133.11598241253,13,470
2024,ID,2022,cuv,35222.83103777455,5,470
2024,ID,2022,car,33615.44054512427,4,470
2024,ID,2023,pickup,56107.812502198474,1131,470
2024,ID,2023,car,38881.56800501067,282,470
2024,ID,2023,cuv,40304.53116290155,1154,470
2024,ID,2023,minivan,52312.696865354206,23,470
2024,ID,2023,suv,59024.83835848621,547,470
2024,ID,2024,pickup,56564.405974671776,11208,470
2024,ID,2024,car,35112.599826673075,4600,470
2024,ID,2024,cuv,41097.879929043695,15519,470
2024,ID,2024,minivan,48645.04656064791,456,470
2024,ID,2024,suv,66800.16470488203,4150,470
2024,ID,2025,car,37024.4268730979,1892,470
2024,ID,2025,pickup,60637.46437316132,994,470
2024,ID,2025,cuv,42035.62302400443,3996,470
2024,ID,2025,minivan,49508.63502558713,229,470
2024,ID,2025,suv,73474.89012241528,664,470
2024,IL,2022,car,63308.096601919024,36,573
2024,IL,2022,pickup,62288.38253592015,121,573
2024,IL,2022,minivan,44565.15439323749,4,573
2024,IL,2022,cuv,36458.49318436308,46,573
2024,IL,2022,suv,56971.32945362263,43,573
2024,IL,2023,pickup,57969.27252522507,5328,573
2024,IL,2023,car,46303.41857915896,3592,573
2024,IL,2023,cuv,40739.45899297262,10907,573
2024,IL,2023,minivan,50707.373015651785,375,573
2024,IL,2023,suv,60128.03722366465,3340,573
2024,IL,2024,pickup,55250.2095365728,39928,573
2024,IL,2024,car,33858.66935453789,50030,573
2024,IL,2024,suv,66838.1717098347,29157,573
2024,IL,2024,cuv,41452.12033560215,148396,573
2024,IL,2024,minivan,46975.4379582007,7716,573
2024,IL,2025,pickup,60380.80775536337,5116,573
2024,IL,2025,car,36166.664263990075,18342,573
2024,IL,2025,suv,79364.332754408,5009,573
2024,IL,2025,cuv,41556.920593463175,51183,573
2024,IL,2025,minivan,48199.17213408193,3474,573
2024,IN,2022,minivan,45937.23022267737,3,535
2024,IN,2022,suv,52494.407826958544,32,535
2024,IN,2022,pickup,55603.57408704271,35,535
2024,IN,2022,cuv,35392.18842973672,28,535
2024,IN,2022,car,60374.77540940631,9,535
2024,IN,2023,pickup,57862.15247887038,3533,535
2024,IN,2023,car,43941.99618361838,1660,535
2024,IN,2023,cuv,40774.41206006712,5380,535
2024,IN,2023,minivan,54162.42002261322,194,535
2024,IN,2023,suv,59479.90767198053,1916,535
2024,IN,2024,pickup,54469.21477831881,27749,535
2024,IN,2024,car,34562.43840614492,19506,535
2024,IN,2024,suv,66446.82303802062,14664,535
2024,IN,2024,cuv,40563.9583157245,59422,535
2024,IN,2024,minivan,54107.25689021225,4021,535
2024,IN,2025,pickup,60050.327667481135,3264,535
2024,IN,2025,car,35284.43124345409,7183,535
2024,IN,2025,suv,70721.410793935,2465,535
2024,IN,2025,cuv,39662.33804857744,21542,535
2024,IN,2025,minivan,48710.91879913859,1660,535
2024,KS,2022,pickup,58389.32076266538,8,494
2024,KS,2022,cuv,32136.00794279541,19,494
2024,KS,2022,car,43425.7215350061,3,494
2024,KS,2022,suv,55893.46928045778,7,494
2024,KS,2023,pickup,60256.52837475475,1678,494
2024,KS,2023,car,46505.499902725394,561,494
2024,KS,2023,cuv,40238.4637321426,2218,494
2024,KS,2023,minivan,50662.503914182875,42,494
2024,KS,2023,suv,60522.822533399805,809,494
2024,KS,2024,pickup,55188.58914729267,13434,494
2024,KS,2024,car,33727.64735692024,8468,494
2024,KS,2024,cuv,40972.3152041572,22083,494
2024,KS,2024,minivan,46062.09217371935,1174,494
2024,KS,2024,suv,69930.11070696909,6013,494
2024,KS,2025,pickup,60517.45269137943,1402,494
2024,KS,2025,car,35198.17376215178,2699,494
2024,KS,2025,cuv,40309.3187879441,6511,494
2024,KS,2025,minivan,47975.053677221884,531,494
2024,KS,2025,suv,73769.13599460827,1016,494
2024,KY,2022,suv,54136.66036301307,12,516
2024,KY,2022,car,37757.55300703804,13,516
2024,KY,2022,pickup,59559.181883618934,17,516
2024,KY,2022,cuv,35837.1454382426,16,516
2024,KY,2022,minivan,45834.184980075675,1,516
2024,KY,2023,pickup,56450.340870744476,2287,516
2024,KY,2023,car,49152.07015043143,1641,516
2024,KY,2023,cuv,39721.734119280285,2754,516
2024,KY,2023,minivan,61454.79474867684,135,516
2024,KY,2023,suv,55154.97239949212,1883,516
2024,KY,2024,pickup,53845.51557591174,21678,516
2024,KY,2024,car,33542.008693583084,16387,516
2024,KY,2024,suv,66774.31994465891,11097,516
2024,KY,2024,cuv,40946.83449839395,40918,516
2024,KY,2024,minivan,50822.03321519913,2347,516
2024,KY,2025,pickup,57848.51090187615,2592,516
2024,KY,2025,car,35053.26855137002,6055,516
2024,KY,2025,suv,70244.85667731195,1772,516
2024,KY,2025,cuv,40171.818140400224,14702,516
2024,KY,2025,minivan,48276.37668055274,1076,516
2024,LA,2022,cuv,40527.68772112984,16,533
2024,LA,2022,suv,54808.4059442585,21,533
2024,LA,2022,car,52894.57166316872,7,533
2024,LA,2022,pickup,68305.85028596586,9,533
2024,LA,2023,pickup,58095.48265302021,3739,533
2024,LA,2023,car,43627.864370307376,1740,533
2024,LA,2023,cuv,38868.70914321584,3454,533
2024,LA,2023,minivan,47390.533394697966,50,533
2024,LA,2023,suv,59318.93067171562,1715,533
2024,LA,2024,pickup,54389.40289104632,29648,533
2024,LA,2024,car,32799.53198896584,19014,533
2024,LA,2024,suv,68431.99576639582,15540,533
2024,LA,2024,cuv,40393.28432512377,39851,533
2024,LA,2024,minivan,45612.038066699446,1369,533
2024,LA,2025,pickup,56302.84613490596,3834,533
2024,LA,2025,suv,76296.79321712264,2009,533
2024,LA,2025,car,34315.94415420885,5606,533
2024,LA,2025,cuv,39279.990146574666,13504,533
2024,LA,2025,minivan,47739.97939206771,611,533
2024,MA,2022,car,65693.35338929936,9,565
2024,MA,2022,pickup,62854.566174089734,38,565
2024,MA,2022,suv,63841.875798768786,22,565
2024,MA,2022,cuv,44174.898700383514,36,565
2024,MA,2023,car,45514.06338027014,1337,565
2024,MA,2023,pickup,55872.056074529544,3129,565
2024,MA,2023,cuv,41784.13599099011,6233,565
2024,MA,2023,minivan,49853.283130417076,330,565
2024,MA,2023,suv,60173.489318347085,1894,565
2024,MA,2024,pickup,54480.897638912145,31307,565
2024,MA,2024,car,34218.96542768255,36829,565
2024,MA,2024,suv,66652.96234131516,17375,565
2024,MA,2024,cuv,41354.32934201737,112152,565
2024,MA,2024,minivan,48149.62569890711,3089,565
2024,MA,2025,car,36004.94475208202,13149,565
2024,MA,2025,pickup,58719.70699790292,3413,565
2024,MA,2025,cuv,42748.6785164347,32501,565
2024,MA,2025,minivan,49049.64822474837,1360,565
2024,MA,2025,suv,78740.50624385249,2739,565
2024,MD,2022,pickup,55249.3905731636,60,554
2024,MD,2022,car,41500.707780226716,11,554
2024,MD,2022,cuv,36028.30221508181,33,554
2024,MD,2022,suv,55170.97850385745,34,554
2024,MD,2022,minivan,45879.505192645025,1,554
2024,MD,2023,car,40507.83523752485,2246,554
2024,MD,2023,pickup,53989.91647131089,3706,554
2024,MD,2023,cuv,39920.34605900107,6922,554
2024,MD,2023,minivan,51254.261381231554,364,554
2024,MD,2023,suv,59128.16053086708,2178,554
2024,MD,2024,pickup,52764.1907030626,24141,554
2024,MD,2024,car,34249.75781932947,38510,554
2024,MD,2024,suv,65491.15968558903,15540,554
2024,MD,2024,cuv,42652.31842213954,86812,554
2024,MD,2024,minivan,47056.891565420265,4401,554
2024,MD,2025,pickup,57809.85274919114,2379,554
2024,MD,2025,suv,72947.11200355845,2455,554
2024,MD,2025,cuv,42921.34820072548,26787,554
2024,MD,2025,minivan,48035.21880323063,2437,554
2024,MD,2025,car,35188.821555449045,13125,554
2024,ME,2022,suv,67919.95627303416,3,462
2024,ME,2022,pickup,42573.83494981145,18,462
2024,ME,2022,cuv,31442.377396542655,17,462
2024,ME,2023,pickup,57653.71294413501,1247,462
2024,ME,2023,car,42386.02058763968,216,462
2024,ME,2023,cuv,40130.604202710456,1503,462
2024,ME,2023,minivan,47742.995057621294,74,462
2024,ME,2023,suv,58866.59349103204,515,462
2024,ME,2024,pickup,55417.99222759868,12251,462
2024,ME,2024,car,32668.71392693083,3730,462
2024,ME,2024,cuv,39996.60401687301,16020,462
2024,ME,2024,minivan,46363.44884285855,393,462
2024,ME,2024,suv,65127.647183372246,3126,462
2024,ME,2025,pickup,58302.72958205962,1603,462
2024,ME,2025,cuv,39783.52744515218,4312,462
2024,ME,2025,minivan,48857.16998738285,168,462
2024,ME,2025,suv,65441.40726665495,564,462
2024,ME,2025,car,34409.54529430055,1347,462
2024,MI,2022,pickup,55742.269594210295,143,577
2024,MI,2022,cuv,40088.845394801,90,577
2024,MI,2022,minivan,51686.826513223576,9,577
2024,MI,2022,suv,58062.3206215552,51,577
2024,MI,2022,car,48417.86449125826,31,577
2024,MI,2023,pickup,57137.04145367839,8936,577
2024,MI,2023,car,50179.04604710766,2649,577
2024,MI,2023,cuv,42382.51492917354,12421,577
2024,MI,2023,minivan,52487.27927632675,308,577
2024,MI,2023,suv,57423.88977744046,5837,577
2024,MI,2024,pickup,54525.03988178957,74356,577
2024,MI,2024,car,36874.44544455352,31294,577
2024,MI,2024,suv,60369.33135331834,46229,577
2024,MI,2024,cuv,39019.11868573147,169069,577
2024,MI,2024,minivan,46400.74802282942,4902,577
2024,MI,2025,pickup,57540.51818970213,10605,577
2024,MI,2025,car,36732.99592539095,10654,577
2024,MI,2025,suv,63277.23678538838,6561,577
2024,MI,2025,cuv,36170.557187764316,49384,577
2024,MI,2025,minivan,47991.373011867894,1602,577
2024,MN,2022,pickup,56122.4134336687,63,550
2024,MN,2022,suv,69603.7173437011,31,550
2024,MN,2022,minivan,60106.0390482193,2,550
2024,MN,2022,cuv,37846.05827338899,64,550
2024,MN,2022,car,44213.284473911765,15,550
2024,MN,2023,pickup,58028.92880626913,3173,550
2024,MN,2023,car,43350.466030532894,967,550
2024,MN,2023,cuv,40353.29450604267,5158,550
2024,MN,2023,minivan,62394.29308311196,149,550
2024,MN,2023,suv,59162.39838621109,1565,550
2024,MN,2024,pickup,57381.08210955951,29102,550
2024,MN,2024,suv,66594.13732699456,14052,550
2024,MN,2024,car,35802.172092579334,15182,550
