year,state,powertrain,count
2017,California,Methanol,400
2017,California,Plug-In Hybrid Electric (PHEV),159600
2017,California,Propane,0
2017,California,Unknown,122200
2017,Colorado,Battery Electric (BEV),8000
2017,Colorado,Biodiesel,0
2017,Colorado,Compressed Natural Gas (CNG),14800
2017,Colorado,Diesel,232400
2017,Colorado,Flex Fuel (E85),395500
2017,Colorado,Fuel Cell,0
2017,Colorado,Gasoline,4256700
2017,Colorado,Hybrid Electric (HEV),79800
2017,Colorado,Methanol,0
2017,Colorado,Plug-In Hybrid Electric (PHEV),5200
2017,Colorado,Propane,0
2017,Colorado,Unknown,83100
2017,Connecticut,Battery Electric (BEV),3000
2017,Connecticut,Biodiesel,0
2017,Connecticut,Compressed Natural Gas (CNG),2900
2017,Connecticut,Diesel,57200
2017,Connecticut,Flex Fuel (E85),179800
2017,Connecticut,Fuel Cell,0
2017,Connecticut,Gasoline,2715700
2017,Connecticut,Hybrid Electric (HEV),45200
2017,Connecticut,Methanol,0
2017,Connecticut,Plug-In Hybrid Electric (PHEV),3900
2017,Connecticut,Propane,0
2017,Connecticut,Unknown,29600
2017,Delaware,Battery Electric (BEV),400
2017,Delaware,Biodiesel,0
2017,Delaware,Compressed Natural Gas (CNG),1300
2017,Delaware,Diesel,16900
2017,Delaware,Flex Fuel (E85),74900
2017,Delaware,Fuel Cell,0
2017,Delaware,Gasoline,754200
2017,Delaware,Hybrid Electric (HEV),11900
2017,Delaware,Methanol,0
2017,Delaware,Plug-In Hybrid Electric (PHEV),900
2017,Delaware,Propane,0
2017,Delaware,Unknown,7000
2017,District of Columbia,Battery Electric (BEV),800
2017,District of Columbia,Biodiesel,0
2017,District of Columbia,Compressed Natural Gas (CNG),300
2017,District of Columbia,Diesel,3000
2017,District of Columbia,Flex Fuel (E85),23000
2017,District of Columbia,Fuel Cell,0
2017,District of Columbia,Gasoline,287400
2017,District of Columbia,Hybrid Electric (HEV),13600
2017,District of Columbia,Methanol,0
2017,District of Columbia,Plug-In Hybrid Electric (PHEV),700
2017,District of Columbia,Propane,0
2017,District of Columbia,Unknown,1200
2017,Florida,Battery Electric (BEV),15900
2017,Florida,Biodiesel,0
2017,Florida,Compressed Natural Gas (CNG),16800
2017,Florida,Diesel,369900
2017,Florida,Flex Fuel (E85),1318500
2017,Florida,Fuel Cell,0
2017,Florida,Gasoline,14267800
2017,Florida,Hybrid Electric (HEV),219700
2017,Florida,Methanol,0
2017,Florida,Plug-In Hybrid Electric (PHEV),13400
2017,Florida,Propane,0
2017,Florida,Unknown,131600
2017,Georgia,Battery Electric (BEV),14400
2017,Georgia,Biodiesel,0
2017,Georgia,Compressed Natural Gas (CNG),25100
2017,Georgia,Diesel,218100
2017,Georgia,Flex Fuel (E85),793600
2017,Georgia,Fuel Cell,0
2017,Georgia,Gasoline,7435300
2017,Georgia,Hybrid Electric (HEV),92200
2017,Georgia,Methanol,0
2017,Georgia,Plug-In Hybrid Electric (PHEV),5200
2017,Georgia,Propane,0
2017,Georgia,Unknown,108000
2017,Hawaii,Battery Electric (BEV),5400
2017,Hawaii,Biodiesel,0
2017,Hawaii,Compressed Natural Gas (CNG),1300
2017,Hawaii,Diesel,18100
2017,Hawaii,Flex Fuel (E85),48400
2017,Hawaii,Fuel Cell,0
2017,Hawaii,Gasoline,961200
2017,Hawaii,Hybrid Electric (HEV),23700
2017,Hawaii,Methanol,0
2017,Hawaii,Plug-In Hybrid Electric (PHEV),1700
2017,Hawaii,Propane,0
2017,Hawaii,Unknown,7000
2017,Idaho,Battery Electric (BEV),700
2017,Idaho,Biodiesel,0
2017,Idaho,Compressed Natural Gas (CNG),12000
2017,Idaho,Diesel,130600
2017,Idaho,Flex Fuel (E85),123600
2017,Idaho,Fuel Cell,0
2017,Idaho,Gasoline,1387400
2017,Idaho,Hybrid Electric (HEV),17700
2017,Idaho,Methanol,0
2017,Idaho,Plug-In Hybrid Electric (PHEV),800
2017,Idaho,Propane,0
2017,Idaho,Unknown,34500
2017,Illinois,Battery Electric (BEV),8300
2017,Illinois,Biodiesel,0
2017,Illinois,Compressed Natural Gas (CNG),16400
2017,Illinois,Diesel,200300
2017,Illinois,Flex Fuel (E85),1056300
2017,Illinois,Fuel Cell,0
2017,Illinois,Gasoline,8689700
2017,Illinois,Hybrid Electric (HEV),155800
2017,Illinois,Methanol,0
2017,Illinois,Plug-In Hybrid Electric (PHEV),7700
2017,Illinois,Propane,0
2017,Illinois,Unknown,89700
2017,Indiana,Battery Electric (BEV),1900
2017,Indiana,Biodiesel,0
2017,Indiana,Compressed Natural Gas (CNG),17900
2017,Indiana,Diesel,161600
2017,Indiana,Flex Fuel (E85),645000
2017,Indiana,Fuel Cell,0
2017,Indiana,Gasoline,4880700
2017,Indiana,Hybrid Electric (HEV),59700
2017,Indiana,Methanol,0
2017,Indiana,Plug-In Hybrid Electric (PHEV),3200
2017,Indiana,Propane,0
2017,Indiana,Unknown,76900
2017,Iowa,Battery Electric (BEV),600
2017,Iowa,Biodiesel,0
2017,Iowa,Compressed Natural Gas (CNG),12300
2017,Iowa,Diesel,112500
2017,Iowa,Flex Fuel (E85),405200
2017,Iowa,Fuel Cell,0
2017,Iowa,Gasoline,2413800
2017,Iowa,Hybrid Electric (HEV),29000
2017,Iowa,Methanol,0
2017,Iowa,Plug-In Hybrid Electric (PHEV),1500
2017,Iowa,Propane,0
2017,Iowa,Unknown,75400
2017,Kansas,Battery Electric (BEV),1000
2017,Kansas,Biodiesel,0
2017,Kansas,Compressed Natural Gas (CNG),13200
2017,Kansas,Diesel,92600
2017,Kansas,Flex Fuel (E85),277900
2017,Kansas,Fuel Cell,0
2017,Kansas,Gasoline,2099900
2017,Kansas,Hybrid Electric (HEV),28200
2017,Kansas,Methanol,0
2017,Kansas,Plug-In Hybrid Electric (PHEV),1300
2017,Kansas,Propane,0
2017,Kansas,Unknown,35900
2017,Kentucky,Battery Electric (BEV),700
2017,Kentucky,Biodiesel,0
2017,Kentucky,Compressed Natural Gas (CNG),14500
2017,Kentucky,Diesel,120300
2017,Kentucky,Flex Fuel (E85),381500
2017,Kentucky,Fuel Cell,0
2017,Kentucky,Gasoline,3319800
2017,Kentucky,Hybrid Electric (HEV),33900
2017,Kentucky,Methanol,0
2017,Kentucky,Plug-In Hybrid Electric (PHEV),1200
2017,Kentucky,Propane,0
2017,Kentucky,Unknown,44300
2017,Louisiana,Battery Electric (BEV),600
2017,Louisiana,Biodiesel,0
2017,Louisiana,Compressed Natural Gas (CNG),10500
2017,Louisiana,Diesel,155900
2017,Louisiana,Flex Fuel (E85),512300
2017,Louisiana,Fuel Cell,0
2017,Louisiana,Gasoline,3055100
2017,Louisiana,Hybrid Electric (HEV),18700
2017,Louisiana,Methanol,0
2017,Louisiana,Plug-In Hybrid Electric (PHEV),700
2017,Louisiana,Propane,0
2017,Louisiana,Unknown,33900
2017,Maine,Battery Electric (BEV),500
2017,Maine,Biodiesel,0
2017,Maine,Compressed Natural Gas (CNG),1600
2017,Maine,Diesel,31200
2017,Maine,Flex Fuel (E85),120700
2017,Maine,Fuel Cell,0
2017,Maine,Gasoline,1013200
2017,Maine,Hybrid Electric (HEV),18900
2017,Maine,Methanol,0
2017,Maine,Plug-In Hybrid Electric (PHEV),1300
2017,Maine,Propane,0
2017,Maine,Unknown,12300
2017,Maryland,Battery Electric (BEV),4400
2017,Maryland,Biodiesel,0
2017,Maryland,Compressed Natural Gas (CNG),5500
2017,Maryland,Diesel,105500
2017,Maryland,Flex Fuel (E85),369400
2017,Maryland,Fuel Cell,0
2017,Maryland,Gasoline,4056000
2017,Maryland,Hybrid Electric (HEV),91200
2017,Maryland,Methanol,0
2017,Maryland,Plug-In Hybrid Electric (PHEV),6500
2017,Maryland,Propane,0
2017,Maryland,Unknown,42100
2017,Massachusetts,Battery Electric (BEV),5600
2017,Massachusetts,Biodiesel,0
2017,Massachusetts,Compressed Natural Gas (CNG),3000
2017,Massachusetts,Diesel,76900
2017,Massachusetts,Flex Fuel (E85),356300
2017,Massachusetts,Fuel Cell,0
2017,Massachusetts,Gasoline,4667100
2017,Massachusetts,Hybrid Electric (HEV),103600
2017,Massachusetts,Methanol,0
2017,Massachusetts,Plug-In Hybrid Electric (PHEV),7900
2017,Massachusetts,Propane,0
2017,Massachusetts,Unknown,37800
2017,Michigan,Battery Electric (BEV),2500
2017,Michigan,Biodiesel,0
2017,Michigan,Compressed Natural Gas (CNG),17400
2017,Michigan,Diesel,342300
2017,Michigan,Flex Fuel (E85),1300200
2017,Michigan,Fuel Cell,0
2017,Michigan,Gasoline,6879500
2017,Michigan,Hybrid Electric (HEV),72000
2017,Michigan,Methanol,0
2017,Michigan,Plug-In Hybrid Electric (PHEV),12000
2017,Michigan,Propane,0
2017,Michigan,Unknown,75100
2017,Minnesota,Battery Electric (BEV),2300
2017,Minnesota,Biodiesel,0
2017,Minnesota,Compressed Natural Gas (CNG),12100
2017,Minnesota,Diesel,137200
2017,Minnesota,Flex Fuel (E85),595100
2017,Minnesota,Fuel Cell,0
2017,Minnesota,Gasoline,3960100
2017,Minnesota,Hybrid Electric (HEV),63300
2017,Minnesota,Methanol,0
2017,Minnesota,Plug-In Hybrid Electric (PHEV),3100
2017,Minnesota,Propane,0
2017,Minnesota,Unknown,47100
2017,Mississippi,Battery Electric (BEV),200
2017,Mississippi,Biodiesel,0
2017,Mississippi,Compressed Natural Gas (CNG),7700
2017,Mississippi,Diesel,83400
2017,Mississippi,Flex Fuel (E85),319400
2017,Mississippi,Fuel Cell,0
2017,Mississippi,Gasoline,2136700
2017,Mississippi,Hybrid Electric (HEV),12800
2017,Mississippi,Methanol,0
2017,Mississippi,Plug-In Hybrid Electric (PHEV),300
2017,Mississippi,Propane,0
2017,Mississippi,Unknown,15100
2017,Missouri,Battery Electric (BEV),2100
2017,Missouri,Biodiesel,0
2017,Missouri,Compressed Natural Gas (CNG),19800
2017,Missouri,Diesel,206100
2017,Missouri,Flex Fuel (E85),709800
2017,Missouri,Fuel Cell,0
2017,Missouri,Gasoline,4645900
2017,Missouri,Hybrid Electric (HEV),88800
2017,Missouri,Methanol,0
2017,Missouri,Plug-In Hybrid Electric (PHEV),3300
2017,Missouri,Propane,0
2017,Missouri,Unknown,64900
2017,Montana,Battery Electric (BEV),300
2017,Montana,Biodiesel,0
2017,Montana,Compressed Natural Gas (CNG),4900
2017,Montana,Diesel,89000
2017,Montana,Flex Fuel (E85),118100
2017,Montana,Fuel Cell,0
2017,Montana,Gasoline,737900
2017,Montana,Hybrid Electric (HEV),10000
2017,Montana,Methanol,0
2017,Montana,Plug-In Hybrid Electric (PHEV),300
2017,Montana,Propane,0
2017,Montana,Unknown,19700
2017,Nebraska,Battery Electric (BEV),500
2017,Nebraska,Biodiesel,0
2017,Nebraska,Compressed Natural Gas (CNG),9100
2017,Nebraska,Diesel,82400
2017,Nebraska,Flex Fuel (E85),230800
2017,Nebraska,Fuel Cell,0
2017,Nebraska,Gasoline,1475100
2017,Nebraska,Hybrid Electric (HEV),15800
2017,Nebraska,Methanol,0
2017,Nebraska,Plug-In Hybrid Electric (PHEV),800
2017,Nebraska,Propane,0
2017,Nebraska,Unknown,35700
2017,Nevada,Battery Electric (BEV),3100
2017,Nevada,Biodiesel,0
2017,Nevada,Compressed Natural Gas (CNG),6600
2017,Nevada,Diesel,86900
2017,Nevada,Flex Fuel (E85),157000
2017,Nevada,Fuel Cell,0
2017,Nevada,Gasoline,1965700
2017,Nevada,Hybrid Electric (HEV),34400
2017,Nevada,Methanol,0
2017,Nevada,Plug-In Hybrid Electric (PHEV),2000
2017,Nevada,Propane,0
2017,Nevada,Unknown,33800
2017,New Hampshire,Battery Electric (BEV),600
2017,New Hampshire,Biodiesel,0
2017,New Hampshire,Compressed Natural Gas (CNG),1600
2017,New Hampshire,Diesel,33600
2017,New Hampshire,Flex Fuel (E85),113100
2017,New Hampshire,Fuel Cell,0
2017,New Hampshire,Gasoline,1138200
2017,New Hampshire,Hybrid Electric (HEV),20300
2017,New Hampshire,Methanol,0
2017,New Hampshire,Plug-In Hybrid Electric (PHEV),1500
2017,New Hampshire,Propane,0
2017,New Hampshire,Unknown,16100
2017,New Jersey,Battery Electric (BEV),6900
2017,New Jersey,Biodiesel,0
2017,New Jersey,Compressed Natural Gas (CNG),4100
2017,New Jersey,Diesel,110500
2017,New Jersey,Flex Fuel (E85),508700
2017,New Jersey,Fuel Cell,0
2017,New Jersey,Gasoline,6137800
2017,New Jersey,Hybrid Electric (HEV),84900
2017,New Jersey,Methanol,0
2017,New Jersey,Plug-In Hybrid Electric (PHEV),8100
2017,New Jersey,Propane,0
2017,New Jersey,Unknown,50300
2017,New Mexico,Battery Electric (BEV),700
2017,New Mexico,Biodiesel,0
2017,New Mexico,Compressed Natural Gas (CNG),7600
2017,New Mexico,Diesel,97600
2017,New Mexico,Flex Fuel (E85),173100
2017,New Mexico,Fuel Cell,0
2017,New Mexico,Gasoline,1474900
2017,New Mexico,Hybrid Electric (HEV),23600
2017,New Mexico,Methanol,0
2017,New Mexico,Plug-In Hybrid Electric (PHEV),1000
2017,New Mexico,Propane,0
2017,New Mexico,Unknown,35600
2017,New York,Battery Electric (BEV),9400
2017,New York,Biodiesel,0
2017,New York,Compressed Natural Gas (CNG),8700
2017,New York,Diesel,186700
2017,New York,Flex Fuel (E85),960800
2017,New York,Fuel Cell,0
2017,New York,Gasoline,9995700
2017,New York,Hybrid Electric (HEV),171000
2017,New York,Methanol,0
2017,New York,Plug-In Hybrid Electric (PHEV),17100
2017,New York,Propane,0
2017,New York,Unknown,108400
2017,North Carolina,Battery Electric (BEV),4400
2017,North Carolina,Biodiesel,0
2017,North Carolina,Compressed Natural Gas (CNG),24100
2017,North Carolina,Diesel,225500
2017,North Carolina,Flex Fuel (E85),727600
2017,North Carolina,Fuel Cell,0
2017,North Carolina,Gasoline,7161700
2017,North Carolina,Hybrid Electric (HEV),114300
2017,North Carolina,Methanol,0
2017,North Carolina,Plug-In Hybrid Electric (PHEV),4800
2017,North Carolina,Propane,0
2017,North Carolina,Unknown,103900
2017,North Dakota,Battery Electric (BEV),100
2017,North Dakota,Biodiesel,0
2017,North Dakota,Compressed Natural Gas (CNG),4700
2017,North Dakota,Diesel,53500
2017,North Dakota,Flex Fuel (E85),128400
2017,North Dakota,Fuel Cell,0
2017,North Dakota,Gasoline,566800
2017,North Dakota,Hybrid Electric (HEV),3700
2017,North Dakota,Methanol,0
2017,North Dakota,Plug-In Hybrid Electric (PHEV),200
2017,North Dakota,Propane,0
2017,North Dakota,Unknown,17700
2017,Ohio,Battery Electric (BEV),3700
2017,Ohio,Biodiesel,0
2017,Ohio,Compressed Natural Gas (CNG),19500
2017,Ohio,Diesel,215300
2017,Ohio,Flex Fuel (E85),1010100
2017,Ohio,Fuel Cell,0
2017,Ohio,Gasoline,8722000
2017,Ohio,Hybrid Electric (HEV),98600
2017,Ohio,Methanol,0
2017,Ohio,Plug-In Hybrid Electric (PHEV),5600
2017,Ohio,Propane,0
2017,Ohio,Unknown,101200
2017,Oklahoma,Battery Electric (BEV),1200
2017,Oklahoma,Biodiesel,0
2017,Oklahoma,Compressed Natural Gas (CNG),18800
2017,Oklahoma,Diesel,175100
2017,Oklahoma,Flex Fuel (E85),624400
2017,Oklahoma,Fuel Cell,0
2017,Oklahoma,Gasoline,3238300
2017,Oklahoma,Hybrid Electric (HEV),25900
2017,Oklahoma,Methanol,0
2017,Oklahoma,Plug-In Hybrid Electric (PHEV),900
2017,Oklahoma,Propane,0
2017,Oklahoma,Unknown,67200
2017,Oregon,Battery Electric (BEV),10000
2017,Oregon,Biodiesel,0
2017,Oregon,Compressed Natural Gas (CNG),14500
2017,Oregon,Diesel,229000
2017,Oregon,Flex Fuel (E85),192900
2017,Oregon,Fuel Cell,0
2017,Oregon,Gasoline,3130800
2017,Oregon,Hybrid Electric (HEV),90900
2017,Oregon,Methanol,0
2017,Oregon,Plug-In Hybrid Electric (PHEV),6000
2017,Oregon,Propane,0
2017,Oregon,Unknown,91400
2017,Pennsylvania,Battery Electric (BEV),4400
2017,Pennsylvania,Biodiesel,0
2017,Pennsylvania,Compressed Natural Gas (CNG),13400
2017,Pennsylvania,Diesel,224600
2017,Pennsylvania,Flex Fuel (E85),846200
2017,Pennsylvania,Fuel Cell,0
2017,Pennsylvania,Gasoline,8728400
2017,Pennsylvania,Hybrid Electric (HEV),110100
2017,Pennsylvania,Methanol,0
2017,Pennsylvania,Plug-In Hybrid Electric (PHEV),7500
2017,Pennsylvania,Propane,0
2017,Pennsylvania,Unknown,82400
2017,Rhode Island,Battery Electric (BEV),400
2017,Rhode Island,Biodiesel,0
2017,Rhode Island,Compressed Natural Gas (CNG),600
2017,Rhode Island,Diesel,13300
2017,Rhode Island,Flex Fuel (E85),49600
2017,Rhode Island,Fuel Cell,0
2017,Rhode Island,Gasoline,776800
2017,Rhode Island,Hybrid Electric (HEV),11800
2017,Rhode Island,Methanol,0
2017,Rhode Island,Plug-In Hybrid Electric (PHEV),800
2017,Rhode Island,Propane,0
2017,Rhode Island,Unknown,7900
2017,South Carolina,Battery Electric (BEV),1200
2017,South Carolina,Biodiesel,0
2017,South Carolina,Compressed Natural Gas (CNG),15000
2017,South Carolina,Diesel,107800
2017,South Carolina,Flex Fuel (E85),426200
2017,South Carolina,Fuel Cell,0
2017,South Carolina,Gasoline,3869600
2017,South Carolina,Hybrid Electric (HEV),41900
2017,South Carolina,Methanol,0
2017,South Carolina,Plug-In Hybrid Electric (PHEV),1600
2017,South Carolina,Propane,0
2017,South Carolina,Unknown,64600
2017,South Dakota,Battery Electric (BEV),100
2017,South Dakota,Biodiesel,0
2017,South Dakota,Compressed Natural Gas (CNG),5300
2017,South Dakota,Diesel,59700
2017,South Dakota,Flex Fuel (E85),125700
2017,South Dakota,Fuel Cell,0
2017,South Dakota,Gasoline,681900
2017,South Dakota,Hybrid Electric (HEV),5900
2017,South Dakota,Methanol,0
2017,South Dakota,Plug-In Hybrid Electric (PHEV),200
2017,South Dakota,Propane,0
2017,South Dakota,Unknown,22600
2017,Tennessee,Battery Electric (BEV),2900
2017,Tennessee,Biodiesel,0
2017,Tennessee,Compressed Natural Gas (CNG),19900
2017,Tennessee,Diesel,144000
2017,Tennessee,Flex Fuel (E85),500300
2017,Tennessee,Fuel Cell,0
2017,Tennessee,Gasoline,4834800
2017,Tennessee,Hybrid Electric (HEV),53400
2017,Tennessee,Methanol,0
2017,Tennessee,Plug-In Hybrid Electric (PHEV),2100
2017,Tennessee,Propane,0
2017,Tennessee,Unknown,55200
2017,Texas,Battery Electric (BEV),16100
2017,Texas,Biodiesel,0
2017,Texas,Compressed Natural Gas (CNG),56900
2017,Texas,Diesel,982900
2017,Texas,Flex Fuel (E85),2813400
2017,Texas,Fuel Cell,0
2017,Texas,Gasoline,18252800
2017,Texas,Hybrid Electric (HEV),217100
2017,Texas,Methanol,0
2017,Texas,Plug-In Hybrid Electric (PHEV),10900
2017,Texas,Propane,0
2017,Texas,Unknown,194300
2017,United States,Battery Electric (BEV),377100
2017,United States,Biodiesel,0
2017,United States,Compressed Natural Gas (CNG),663100
2017,United States,Diesel,8115800
2017,United States,Flex Fuel (E85),24607700
2017,United States,Fuel Cell,3200
2017,United States,Gasoline,227415700
2017,United States,Hybrid Electric (HEV),4036000
2017,United States,Methanol,500
2017,United States,Plug-In Hybrid Electric (PHEV),344600
2017,United States,Propane,0
2017,United States,Unknown,2789800
2017,Utah,Battery Electric (BEV),3600
2017,Utah,Biodiesel,0
2017,Utah,Compressed Natural Gas (CNG),10100
2017,Utah,Diesel,161000
2017,Utah,Flex Fuel (E85),192600
2017,Utah,Fuel Cell,0
2017,Utah,Gasoline,2136000
2017,Utah,Hybrid Electric (HEV),36700
2017,Utah,Methanol,0
2017,Utah,Plug-In Hybrid Electric (PHEV),2500
2017,Utah,Propane,0
2017,Utah,Unknown,36200
2017,Vermont,Battery Electric (BEV),700
2017,Vermont,Biodiesel,0
2017,Vermont,Compressed Natural Gas (CNG),700
2017,Vermont,Diesel,19600
2017,Vermont,Flex Fuel (E85),54600
2017,Vermont,Fuel Cell,0
2017,Vermont,Gasoline,518700
2017,Vermont,Hybrid Electric (HEV),12200
2017,Vermont,Methanol,0
2017,Vermont,Plug-In Hybrid Electric (PHEV),1600
2017,Vermont,Propane,0
2017,Vermont,Unknown,8000
2017,Virginia,Battery Electric (BEV),5100
2017,Virginia,Biodiesel,0
2017,Virginia,Compressed Natural Gas (CNG),16500
2017,Virginia,Diesel,173300
2017,Virginia,Flex Fuel (E85),534100
2017,Virginia,Fuel Cell,0
2017,Virginia,Gasoline,6707400
2017,Virginia,Hybrid Electric (HEV),136800
2017,Virginia,Methanol,0
2017,Virginia,Plug-In Hybrid Electric (PHEV),6100
2017,Virginia,Propane,0
2017,Virginia,Unknown,60100
2017,Washington,Battery Electric (BEV),21000
2017,Washington,Biodiesel,0
2017,Washington,Compressed Natural Gas (CNG),23000
2017,Washington,Diesel,287500
2017,Washington,Flex Fuel (E85),362100
2017,Washington,Fuel Cell,0
2017,Washington,Gasoline,5557300
2017,Washington,Hybrid Electric (HEV),165100
2017,Washington,Methanol,0
2017,Washington,Plug-In Hybrid Electric (PHEV),9800
2017,Washington,Propane,0
2017,Washington,Unknown,119700
2017,West Virginia,Battery Electric (BEV),100
2017,West Virginia,Biodiesel,0
2017,West Virginia,Compressed Natural Gas (CNG),4000
2017,West Virginia,Diesel,53800
2017,West Virginia,Flex Fuel (E85),164700
2017,West Virginia,Fuel Cell,0
2017,West Virginia,Gasoline,1278100
2017,West Virginia,Hybrid Electric (HEV),9700
2017,West Virginia,Methanol,0
2017,West Virginia,Plug-In Hybrid Electric (PHEV),400
2017,West Virginia,Propane,0
2017,West Virginia,Unknown,18400
2017,Wisconsin,Battery Electric (BEV),2800
2017,Wisconsin,Biodiesel,0
2017,Wisconsin,Compressed Natural Gas (CNG),13000
2017,Wisconsin,Diesel,159100
2017,Wisconsin,Flex Fuel (E85),648900
2017,Wisconsin,Fuel Cell,0
2017,Wisconsin,Gasoline,4530600
2017,Wisconsin,Hybrid Electric (HEV),67100
2017,Wisconsin,Methanol,0
2017,Wisconsin,Plug-In Hybrid Electric (PHEV),3500
2017,Wisconsin,Propane,0
2017,Wisconsin,Unknown,49500
2017,Wyoming,Battery Electric (BEV),100
2017,Wyoming,Biodiesel,0
2017,Wyoming,Compressed Natural Gas (CNG),4500
2017,Wyoming,Diesel,71200
2017,Wyoming,Flex Fuel (E85),68700
2017,Wyoming,Fuel Cell,0
2017,Wyoming,Gasoline,448600
2017,Wyoming,Hybrid Electric (HEV),4000
2017,Wyoming,Methanol,0
2017,Wyoming,Plug-In Hybrid Electric (PHEV),100
2017,Wyoming,Propane,0
2017,Wyoming,Unknown,21700
2018,Alabama,Battery Electric (BEV),1300
2018,Alabama,Biodiesel,0
2018,Alabama,Compressed Natural Gas (CNG),17000
2018,Alabama,Diesel,135900
2018,Alabama,Flex Fuel (E85),509500
2018,Alabama,Fuel Cell,0
2018,Alabama,Gasoline,3733700
2018,Alabama,Hybrid Electric (HEV),31800
2018,Alabama,Methanol,0
2018,Alabama,Plug-In Hybrid Electric (PHEV),1500
2018,Alabama,Propane,0
2018,Alabama,Unknown,46000
2018,Alaska,Battery Electric (BEV),500
2018,Alaska,Biodiesel,0
2018,Alaska,Compressed Natural Gas (CNG),3700
2018,Alaska,Diesel,41000
2018,Alaska,Flex Fuel (E85),62000
2018,Alaska,Fuel Cell,0
2018,Alaska,Gasoline,484900
2018,Alaska,Hybrid Electric (HEV),5400
2018,Alaska,Methanol,0
2018,Alaska,Plug-In Hybrid Electric (PHEV),300
2018,Alaska,Propane,0
2018,Alaska,Unknown,16100
2018,Arizona,Battery Electric (BEV),12600
2018,Arizona,Biodiesel,0
2018,Arizona,Compressed Natural Gas (CNG),15500
2018,Arizona,Diesel,196300
2018,Arizona,Flex Fuel (E85),533600
2018,Arizona,Fuel Cell,0
2018,Arizona,Gasoline,5061900
2018,Arizona,Hybrid Electric (HEV),102000
2018,Arizona,Methanol,0
2018,Arizona,Plug-In Hybrid Electric (PHEV),7700
2018,Arizona,Propane,0
2018,Arizona,Unknown,103700
2018,Arkansas,Battery Electric (BEV),600
2018,Arkansas,Biodiesel,0
2018,Arkansas,Compressed Natural Gas (CNG),9200
2018,Arkansas,Diesel,101700
2018,Arkansas,Flex Fuel (E85),370600
2018,Arkansas,Fuel Cell,0
2018,Arkansas,Gasoline,2070200
2018,Arkansas,Hybrid Electric (HEV),20300
2018,Arkansas,Methanol,0
2018,Arkansas,Plug-In Hybrid Electric (PHEV),800
2018,Arkansas,Propane,0
2018,Arkansas,Unknown,18100
2018,California,Battery Electric (BEV),273500
2018,California,Biodiesel,0
2018,California,Compressed Natural Gas (CNG),77700
