age_bin,powertrain,vehicle_type,quantile,rr
124.5,Conventional,SUV,75,0.6620666315031326
127.5,Conventional,SUV,25,0.31532635413671395
127.5,Conventional,SUV,50,0.45890580187548596
127.5,Conventional,SUV,75,0.6567799348145767
130.5,Conventional,SUV,25,0.31949013911070573
130.5,Conventional,SUV,50,0.4738108922624238
130.5,Conventional,SUV,75,0.6702108080811477
133.5,Conventional,SUV,25,0.30709926319587927
133.5,Conventional,SUV,50,0.4564730328522348
133.5,Conventional,SUV,75,0.6597189200837197
136.5,Conventional,SUV,25,0.2939046613407075
136.5,Conventional,SUV,50,0.43900068746008486
136.5,Conventional,SUV,75,0.6330786235112102
139.5,Conventional,SUV,25,0.27632617655020736
139.5,Conventional,SUV,50,0.4033558951166763
139.5,Conventional,SUV,75,0.6037891728232436
142.5,Conventional,SUV,25,0.280694069087839
142.5,Conventional,SUV,50,0.4143353227947838
142.5,Conventional,SUV,75,0.6200081320698332
145.5,Conventional,SUV,25,0.2701604626910585
145.5,Conventional,SUV,50,0.3941352701939503
145.5,Conventional,SUV,75,0.6037909475168687
148.5,Conventional,SUV,25,0.25735228268472116
148.5,Conventional,SUV,50,0.3772641691874119
148.5,Conventional,SUV,75,0.5774858035928576
151.5,Conventional,SUV,25,0.23291768636286775
151.5,Conventional,SUV,50,0.33068044616702785
151.5,Conventional,SUV,75,0.5270493858831797
154.5,Conventional,SUV,25,0.2363673126510555
154.5,Conventional,SUV,50,0.34155555915054253
154.5,Conventional,SUV,75,0.5447753824876246
157.5,Conventional,SUV,25,0.22938931714902625
157.5,Conventional,SUV,50,0.33047213595818725
157.5,Conventional,SUV,75,0.5282155657015851
160.5,Conventional,SUV,25,0.21935405242550576
160.5,Conventional,SUV,50,0.31668504263219344
160.5,Conventional,SUV,75,0.5116102450957191
163.5,Conventional,SUV,25,0.2042870705723403
163.5,Conventional,SUV,50,0.28629825864872765
163.5,Conventional,SUV,75,0.46387480568730594
166.5,Conventional,SUV,25,0.20989692985941624
166.5,Conventional,SUV,50,0.2965122764721124
166.5,Conventional,SUV,75,0.48239599402236244
169.5,Conventional,SUV,25,0.20651833261823616
169.5,Conventional,SUV,50,0.2929019769924437
169.5,Conventional,SUV,75,0.4717732125536723
172.5,Conventional,SUV,25,0.20159423186984643
172.5,Conventional,SUV,50,0.2883095497613168
172.5,Conventional,SUV,75,0.46120899979209756
175.5,Conventional,SUV,25,0.18379973167967734
175.5,Conventional,SUV,50,0.2590607117028935
175.5,Conventional,SUV,75,0.415232161963429
178.5,Conventional,SUV,25,0.19008496930129565
178.5,Conventional,SUV,50,0.2720715103107988
178.5,Conventional,SUV,75,0.4456181026462454
181.5,Conventional,SUV,25,0.18080650970132403
181.5,Conventional,SUV,50,0.25483849604181846
181.5,Conventional,SUV,75,0.425812021597884
13.5,Flex Fuel,All,25,0.6433270738862997
13.5,Flex Fuel,All,50,0.7415917032844735
13.5,Flex Fuel,All,75,0.9476079386235408
16.5,Flex Fuel,All,25,0.597133956593107
16.5,Flex Fuel,All,50,0.6987283727855159
16.5,Flex Fuel,All,75,0.8952307162140825
19.5,Flex Fuel,All,25,0.5533342061575574
19.5,Flex Fuel,All,50,0.6384672873962004
19.5,Flex Fuel,All,75,0.7935568463646886
22.5,Flex Fuel,All,25,0.5440056788762953
22.5,Flex Fuel,All,50,0.6228083328846182
22.5,Flex Fuel,All,75,0.7869624222433822
25.5,Flex Fuel,All,25,0.5329703938398566
25.5,Flex Fuel,All,50,0.6031664037292016
25.5,Flex Fuel,All,75,0.7837896849716426
28.5,Flex Fuel,All,25,0.5001628812470024
28.5,Flex Fuel,All,50,0.5750190566958472
28.5,Flex Fuel,All,75,0.7748497654005709
31.5,Flex Fuel,All,25,0.4827762264486252
31.5,Flex Fuel,All,50,0.5721667792887346
31.5,Flex Fuel,All,75,0.7571096204448539
34.5,Flex Fuel,All,25,0.5035806514185128
34.5,Flex Fuel,All,50,0.6442037300502104
34.5,Flex Fuel,All,75,0.816193149398606
37.5,Flex Fuel,All,25,0.5145368856407286
37.5,Flex Fuel,All,50,0.6932206566142142
37.5,Flex Fuel,All,75,0.8578310856020361
40.5,Flex Fuel,All,25,0.5224026381350104
40.5,Flex Fuel,All,50,0.703955914259063
40.5,Flex Fuel,All,75,0.8493607218047593
43.5,Flex Fuel,All,25,0.5166574606240191
43.5,Flex Fuel,All,50,0.6715823246562436
43.5,Flex Fuel,All,75,0.8025624314768086
46.5,Flex Fuel,All,25,0.5223695842302892
46.5,Flex Fuel,All,50,0.6653734349726741
46.5,Flex Fuel,All,75,0.7985095869805428
49.5,Flex Fuel,All,25,0.5207668249164816
49.5,Flex Fuel,All,50,0.6588769953160045
49.5,Flex Fuel,All,75,0.8007799455901919
52.5,Flex Fuel,All,25,0.5138888725739987
52.5,Flex Fuel,All,50,0.6467747995850324
52.5,Flex Fuel,All,75,0.7862018792347765
55.5,Flex Fuel,All,25,0.4947452586862904
55.5,Flex Fuel,All,50,0.6214077001021945
55.5,Flex Fuel,All,75,0.758105093318997
58.5,Flex Fuel,All,25,0.49129597858119706
58.5,Flex Fuel,All,50,0.611015917899299
58.5,Flex Fuel,All,75,0.7513629256733275
61.5,Flex Fuel,All,25,0.4811463248707528
61.5,Flex Fuel,All,50,0.6016823243087237
61.5,Flex Fuel,All,75,0.7460567299032785
64.5,Flex Fuel,All,25,0.46618012653986307
64.5,Flex Fuel,All,50,0.5844602205313932
64.5,Flex Fuel,All,75,0.7253572814043749
67.5,Flex Fuel,All,25,0.43480372700297654
67.5,Flex Fuel,All,50,0.5480692980785873
67.5,Flex Fuel,All,75,0.6866809457520898
70.5,Flex Fuel,All,25,0.4301245189317463
70.5,Flex Fuel,All,50,0.5457581215646239
70.5,Flex Fuel,All,75,0.687953667957211
73.5,Flex Fuel,All,25,0.4237543043410035
73.5,Flex Fuel,All,50,0.5420449395622281
73.5,Flex Fuel,All,75,0.6855206559718506
76.5,Flex Fuel,All,25,0.4121808000110321
76.5,Flex Fuel,All,50,0.5314431142929515
76.5,Flex Fuel,All,75,0.6702190028543169
79.5,Flex Fuel,All,25,0.382234971647883
79.5,Flex Fuel,All,50,0.5000396055344453
79.5,Flex Fuel,All,75,0.6396419197299779
82.5,Flex Fuel,All,25,0.379962804835209
82.5,Flex Fuel,All,50,0.5059093821726238
82.5,Flex Fuel,All,75,0.642987826131282
85.5,Flex Fuel,All,25,0.3742562814365345
85.5,Flex Fuel,All,50,0.5007640596533346
85.5,Flex Fuel,All,75,0.6405282537855571
88.5,Flex Fuel,All,25,0.36586123907477325
88.5,Flex Fuel,All,50,0.48959380934121016
88.5,Flex Fuel,All,75,0.628514733227947
91.5,Flex Fuel,All,25,0.3479046827487076
91.5,Flex Fuel,All,50,0.468428545855803
91.5,Flex Fuel,All,75,0.6052849015348867
94.5,Flex Fuel,All,25,0.35127742893612973
94.5,Flex Fuel,All,50,0.4737143752982231
94.5,Flex Fuel,All,75,0.6089863426252887
97.5,Flex Fuel,All,25,0.3489000458889818
97.5,Flex Fuel,All,50,0.4717984703379665
97.5,Flex Fuel,All,75,0.6050242278461821
100.5,Flex Fuel,All,25,0.341347606436961
100.5,Flex Fuel,All,50,0.4582482751191052
100.5,Flex Fuel,All,75,0.5872536495244526
103.5,Flex Fuel,All,25,0.333328012857134
103.5,Flex Fuel,All,50,0.44540946716094715
103.5,Flex Fuel,All,75,0.5719254102516368
106.5,Flex Fuel,All,25,0.3367142304350008
106.5,Flex Fuel,All,50,0.449696422592434
106.5,Flex Fuel,All,75,0.5756912115442151
109.5,Flex Fuel,All,25,0.33014259765688775
109.5,Flex Fuel,All,50,0.44075603601621705
109.5,Flex Fuel,All,75,0.5674751517212985
112.5,Flex Fuel,All,25,0.31982140289414474
112.5,Flex Fuel,All,50,0.4264790877683619
112.5,Flex Fuel,All,75,0.5476544830944376
115.5,Flex Fuel,All,25,0.3072075811168711
115.5,Flex Fuel,All,50,0.40879969781207304
115.5,Flex Fuel,All,75,0.5289539649784769
118.5,Flex Fuel,All,25,0.3092409277304804
118.5,Flex Fuel,All,50,0.41194696015687143
118.5,Flex Fuel,All,75,0.5345440018274311
121.5,Flex Fuel,All,25,0.3034631072675957
121.5,Flex Fuel,All,50,0.4017168188366737
121.5,Flex Fuel,All,75,0.5238691096695094
124.5,Flex Fuel,All,25,0.2933870838388206
124.5,Flex Fuel,All,50,0.3903037860384383
124.5,Flex Fuel,All,75,0.5078651429406266
127.5,Flex Fuel,All,25,0.28366756811631555
127.5,Flex Fuel,All,50,0.3804205048588072
127.5,Flex Fuel,All,75,0.49578555952150893
130.5,Flex Fuel,All,25,0.2862149267462793
130.5,Flex Fuel,All,50,0.38372682886039866
130.5,Flex Fuel,All,75,0.49926619321813304
133.5,Flex Fuel,All,25,0.27798575286776306
133.5,Flex Fuel,All,50,0.3738054767296173
133.5,Flex Fuel,All,75,0.48937673410347743
136.5,Flex Fuel,All,25,0.26582013046707986
136.5,Flex Fuel,All,50,0.359853230436159
136.5,Flex Fuel,All,75,0.4749854046750005
139.5,Flex Fuel,All,25,0.25915353070577873
139.5,Flex Fuel,All,50,0.35034477352598137
139.5,Flex Fuel,All,75,0.46297607455148077
142.5,Flex Fuel,All,25,0.26076770623700973
142.5,Flex Fuel,All,50,0.35335026463096336
142.5,Flex Fuel,All,75,0.4665249754960009
145.5,Flex Fuel,All,25,0.2513952217591062
145.5,Flex Fuel,All,50,0.3388857903197125
145.5,Flex Fuel,All,75,0.4530448783039033
148.5,Flex Fuel,All,25,0.24119295987208966
148.5,Flex Fuel,All,50,0.3259384063529297
148.5,Flex Fuel,All,75,0.4363349445985326
151.5,Flex Fuel,All,25,0.23917501615795675
151.5,Flex Fuel,All,50,0.32546077222763636
151.5,Flex Fuel,All,75,0.44090266468154576
154.5,Flex Fuel,All,25,0.24130626331783075
154.5,Flex Fuel,All,50,0.3275161335130418
154.5,Flex Fuel,All,75,0.44419520481474334
157.5,Flex Fuel,All,25,0.23329537956134402
157.5,Flex Fuel,All,50,0.3179605368603225
157.5,Flex Fuel,All,75,0.43186452730595165
160.5,Flex Fuel,All,25,0.2253107833244009
160.5,Flex Fuel,All,50,0.3076036964966752
160.5,Flex Fuel,All,75,0.4175477203442796
163.5,Flex Fuel,All,25,0.22483112949236322
163.5,Flex Fuel,All,50,0.30409739753089887
163.5,Flex Fuel,All,75,0.41030241739345913
166.5,Flex Fuel,All,25,0.2283083462623299
166.5,Flex Fuel,All,50,0.3086137408136789
166.5,Flex Fuel,All,75,0.4157089836446814
169.5,Flex Fuel,All,25,0.22280897858746754
169.5,Flex Fuel,All,50,0.3029988157963695
169.5,Flex Fuel,All,75,0.40627199113269163
172.5,Flex Fuel,All,25,0.21457859279422958
172.5,Flex Fuel,All,50,0.29601929440707264
172.5,Flex Fuel,All,75,0.39615799389901474
175.5,Flex Fuel,All,25,0.20962758953363264
175.5,Flex Fuel,All,50,0.28697028562073507
175.5,Flex Fuel,All,75,0.3829327989433167
178.5,Flex Fuel,All,25,0.21498966121052146
178.5,Flex Fuel,All,50,0.2949922216512963
178.5,Flex Fuel,All,75,0.3889737696764688
181.5,Flex Fuel,All,25,0.21568499955541293
181.5,Flex Fuel,All,50,0.2865849679934012
181.5,Flex Fuel,All,75,0.40078901191020266
13.5,Flex Fuel,CUV,25,0.6228919453379765
13.5,Flex Fuel,CUV,50,0.9270818849670371
13.5,Flex Fuel,CUV,75,1.014190832428212
16.5,Flex Fuel,CUV,25,0.5650350137825979
16.5,Flex Fuel,CUV,50,0.6618532684857398
16.5,Flex Fuel,CUV,75,0.9662992115640456
19.5,Flex Fuel,CUV,25,0.433699931012043
19.5,Flex Fuel,CUV,50,0.5359760987659609
19.5,Flex Fuel,CUV,75,0.6066311203338605
22.5,Flex Fuel,CUV,25,0.40684363111776506
22.5,Flex Fuel,CUV,50,0.5131150141458076
22.5,Flex Fuel,CUV,75,0.5874028570503194
25.5,Flex Fuel,CUV,25,0.38323345248724994
25.5,Flex Fuel,CUV,50,0.4918284005848633
25.5,Flex Fuel,CUV,75,0.5700171552595222
28.5,Flex Fuel,CUV,25,0.34087975206132753
28.5,Flex Fuel,CUV,50,0.43317109250398234
28.5,Flex Fuel,CUV,75,0.529061210324812
31.5,Flex Fuel,CUV,25,0.3028719042740001
31.5,Flex Fuel,CUV,50,0.362141432702118
31.5,Flex Fuel,CUV,75,0.49657064135687
34.5,Flex Fuel,CUV,25,0.2988389466324854
34.5,Flex Fuel,CUV,50,0.3486677775176756
34.5,Flex Fuel,CUV,75,0.49832021866982285
37.5,Flex Fuel,CUV,25,0.2933035339475719
37.5,Flex Fuel,CUV,50,0.3369982436108917
37.5,Flex Fuel,CUV,75,0.49284808515272155
40.5,Flex Fuel,CUV,25,0.28653025384397823
40.5,Flex Fuel,CUV,50,0.3354315411664645
40.5,Flex Fuel,CUV,75,0.4831960828866851
43.5,Flex Fuel,CUV,25,0.2779534036199713
43.5,Flex Fuel,CUV,50,0.32558941125238794
43.5,Flex Fuel,CUV,75,0.47395739246625296
46.5,Flex Fuel,CUV,25,0.27759317205608697
46.5,Flex Fuel,CUV,50,0.3259959529008435
46.5,Flex Fuel,CUV,75,0.49350393355766425
49.5,Flex Fuel,CUV,25,0.27880057781971435
49.5,Flex Fuel,CUV,50,0.32681243041904084
49.5,Flex Fuel,CUV,75,0.4951893641364797
52.5,Flex Fuel,CUV,25,0.26805835504435865
52.5,Flex Fuel,CUV,50,0.32264709356082827
52.5,Flex Fuel,CUV,75,0.4923805478126555
55.5,Flex Fuel,CUV,25,0.266947813457164
55.5,Flex Fuel,CUV,50,0.3542386902363205
55.5,Flex Fuel,CUV,75,0.5042146239184412
58.5,Flex Fuel,CUV,25,0.27228077666926076
58.5,Flex Fuel,CUV,50,0.36598096255250506
58.5,Flex Fuel,CUV,75,0.5136785426120335
61.5,Flex Fuel,CUV,25,0.27068829921998727
61.5,Flex Fuel,CUV,50,0.36342788984764973
61.5,Flex Fuel,CUV,75,0.5025892012313542
64.5,Flex Fuel,CUV,25,0.264004243974127
64.5,Flex Fuel,CUV,50,0.3631165920683473
64.5,Flex Fuel,CUV,75,0.48800954324640977
67.5,Flex Fuel,CUV,25,0.25965286202094007
67.5,Flex Fuel,CUV,50,0.3576085918642593
67.5,Flex Fuel,CUV,75,0.4686675884197895
70.5,Flex Fuel,CUV,25,0.26293864504007863
70.5,Flex Fuel,CUV,50,0.3515741895229171
70.5,Flex Fuel,CUV,75,0.4648562373961357
73.5,Flex Fuel,CUV,25,0.2616768319242525
73.5,Flex Fuel,CUV,50,0.3405564240356113
73.5,Flex Fuel,CUV,75,0.45392400621876394
76.5,Flex Fuel,CUV,25,0.2563067900567351
76.5,Flex Fuel,CUV,50,0.32914085094202505
76.5,Flex Fuel,CUV,75,0.43690406406617877
79.5,Flex Fuel,CUV,25,0.24776065544217032
79.5,Flex Fuel,CUV,50,0.3117583209568097
79.5,Flex Fuel,CUV,75,0.4095750799083738
82.5,Flex Fuel,CUV,25,0.2508726807277196
82.5,Flex Fuel,CUV,50,0.31014204437812865
82.5,Flex Fuel,CUV,75,0.41169722046442836
85.5,Flex Fuel,CUV,25,0.2476384828620653
85.5,Flex Fuel,CUV,50,0.3038507377731685
85.5,Flex Fuel,CUV,75,0.40044229348419946
88.5,Flex Fuel,CUV,25,0.23891622837984286
88.5,Flex Fuel,CUV,50,0.2937965978082305
88.5,Flex Fuel,CUV,75,0.3862954511272545
91.5,Flex Fuel,CUV,25,0.22957760186884166
91.5,Flex Fuel,CUV,50,0.28683039903056584
91.5,Flex Fuel,CUV,75,0.3769707167323257
94.5,Flex Fuel,CUV,25,0.2290341141508582
94.5,Flex Fuel,CUV,50,0.2865972250088959
94.5,Flex Fuel,CUV,75,0.37731975085416525
97.5,Flex Fuel,CUV,25,0.22465463085964574
97.5,Flex Fuel,CUV,50,0.28146361318326757
97.5,Flex Fuel,CUV,75,0.3704804814047494
100.5,Flex Fuel,CUV,25,0.21571738058336637
100.5,Flex Fuel,CUV,50,0.2740340837133218
100.5,Flex Fuel,CUV,75,0.3598813965668665
103.5,Flex Fuel,CUV,25,0.20881230899741776
103.5,Flex Fuel,CUV,50,0.2697132884017448
103.5,Flex Fuel,CUV,75,0.353923689590844
106.5,Flex Fuel,CUV,25,0.20932425077204678
106.5,Flex Fuel,CUV,50,0.2701534516641127
106.5,Flex Fuel,CUV,75,0.35627332048067134
109.5,Flex Fuel,CUV,25,0.20711282699312342
109.5,Flex Fuel,CUV,50,0.26719909115467155
109.5,Flex Fuel,CUV,75,0.35055554677764533
112.5,Flex Fuel,CUV,25,0.20280121224672068
112.5,Flex Fuel,CUV,50,0.26295705606614656
112.5,Flex Fuel,CUV,75,0.34202745153344394
115.5,Flex Fuel,CUV,25,0.20212220289410426
115.5,Flex Fuel,CUV,50,0.2601492244998005
115.5,Flex Fuel,CUV,75,0.33596740940638864
118.5,Flex Fuel,CUV,25,0.20562464852297824
118.5,Flex Fuel,CUV,50,0.2637207635989819
118.5,Flex Fuel,CUV,75,0.3384841988708597
121.5,Flex Fuel,CUV,25,0.2003193783769331
121.5,Flex Fuel,CUV,50,0.26121200805816963
121.5,Flex Fuel,CUV,75,0.3332389416585759
124.5,Flex Fuel,CUV,25,0.1948439073663545
124.5,Flex Fuel,CUV,50,0.25457262131636377
124.5,Flex Fuel,CUV,75,0.32799488361539203
127.5,Flex Fuel,CUV,25,0.19479461038234402
127.5,Flex Fuel,CUV,50,0.24987355943808853
127.5,Flex Fuel,CUV,75,0.31880407669598737
130.5,Flex Fuel,CUV,25,0.19528907693577577
130.5,Flex Fuel,CUV,50,0.2505241833451118
130.5,Flex Fuel,CUV,75,0.31812977879361215
133.5,Flex Fuel,CUV,25,0.1901641411607918
133.5,Flex Fuel,CUV,50,0.243463281654323
133.5,Flex Fuel,CUV,75,0.308962608238719
136.5,Flex Fuel,CUV,25,0.18205256241000536
136.5,Flex Fuel,CUV,50,0.23150439454586727
136.5,Flex Fuel,CUV,75,0.2955200285598062
139.5,Flex Fuel,CUV,25,0.17554761045503825
139.5,Flex Fuel,CUV,50,0.22295624410525808
139.5,Flex Fuel,CUV,75,0.28710456451386324
142.5,Flex Fuel,CUV,25,0.17514983608052637
142.5,Flex Fuel,CUV,50,0.2228661005140394
142.5,Flex Fuel,CUV,75,0.28361172860952943
145.5,Flex Fuel,CUV,25,0.16845270578936244
145.5,Flex Fuel,CUV,50,0.2150592346723878
145.5,Flex Fuel,CUV,75,0.27344474696519355
148.5,Flex Fuel,CUV,25,0.16011904783931688
148.5,Flex Fuel,CUV,50,0.2052396902796617
148.5,Flex Fuel,CUV,75,0.26304755641723704
151.5,Flex Fuel,CUV,25,0.1606214728745443
151.5,Flex Fuel,CUV,50,0.2028076811968723
151.5,Flex Fuel,CUV,75,0.25257856249580923
154.5,Flex Fuel,CUV,25,0.16256398513213882
154.5,Flex Fuel,CUV,50,0.2034307510673668
154.5,Flex Fuel,CUV,75,0.25258527557007526
157.5,Flex Fuel,CUV,25,0.15227561373255302
157.5,Flex Fuel,CUV,50,0.19406729203571196
157.5,Flex Fuel,CUV,75,0.2416186061871633
160.5,Flex Fuel,CUV,25,0.1453446876317335
160.5,Flex Fuel,CUV,50,0.1853169760227512
160.5,Flex Fuel,CUV,75,0.23012407324252107
163.5,Flex Fuel,CUV,25,0.1440907724338564
163.5,Flex Fuel,CUV,50,0.18144342976950686
163.5,Flex Fuel,CUV,75,0.2245059412233161
166.5,Flex Fuel,CUV,25,0.14690587863676582
166.5,Flex Fuel,CUV,50,0.18032867489971396
166.5,Flex Fuel,CUV,75,0.2241278628363457
169.5,Flex Fuel,CUV,25,0.1370417403001386
169.5,Flex Fuel,CUV,50,0.17735280562991446
169.5,Flex Fuel,CUV,75,0.22062269020795386
172.5,Flex Fuel,CUV,25,0.1336074624705883
172.5,Flex Fuel,CUV,50,0.17046583010765828
172.5,Flex Fuel,CUV,75,0.21217527062653566
175.5,Flex Fuel,CUV,25,0.13268583594843872
175.5,Flex Fuel,CUV,50,0.16509757622031113
175.5,Flex Fuel,CUV,75,0.2074605109980497
178.5,Flex Fuel,CUV,25,0.13378029132909328
178.5,Flex Fuel,CUV,50,0.17006409347394724
178.5,Flex Fuel,CUV,75,0.21136405941128422
181.5,Flex Fuel,CUV,25,0.14055695252832534
181.5,Flex Fuel,CUV,50,0.19336838465010228
181.5,Flex Fuel,CUV,75,0.2576682082212336
13.5,Flex Fuel,Car,25,0.5908763373992865
13.5,Flex Fuel,Car,50,0.6478554840857152
13.5,Flex Fuel,Car,75,0.7116511637405074
16.5,Flex Fuel,Car,25,0.5455289483619276
16.5,Flex Fuel,Car,50,0.6008652012739303
16.5,Flex Fuel,Car,75,0.6638692607474167
19.5,Flex Fuel,Car,25,0.5161297273540674
19.5,Flex Fuel,Car,50,0.5728741162395814
19.5,Flex Fuel,Car,75,0.6357853655382314
22.5,Flex Fuel,Car,25,0.5030569512251055
22.5,Flex Fuel,Car,50,0.5662667228179619
22.5,Flex Fuel,Car,75,0.6373067320066783
25.5,Flex Fuel,Car,25,0.506255740813932
25.5,Flex Fuel,Car,50,0.5708585617900659
25.5,Flex Fuel,Car,75,0.6407477344435346
28.5,Flex Fuel,Car,25,0.4786761227265671
28.5,Flex Fuel,Car,50,0.5425010182684785
28.5,Flex Fuel,Car,75,0.6129877650720371
31.5,Flex Fuel,Car,25,0.48631946213195
31.5,Flex Fuel,Car,50,0.5512670507378599
31.5,Flex Fuel,Car,75,0.6290304843903796
34.5,Flex Fuel,Car,25,0.5070236301013791
34.5,Flex Fuel,Car,50,0.580910522686738
34.5,Flex Fuel,Car,75,0.6603869024959849
37.5,Flex Fuel,Car,25,0.5148049139625063
37.5,Flex Fuel,Car,50,0.5987709420482337
37.5,Flex Fuel,Car,75,0.683321923545402
40.5,Flex Fuel,Car,25,0.5191950376827171
40.5,Flex Fuel,Car,50,0.5985095945567005
40.5,Flex Fuel,Car,75,0.6850087901437735
43.5,Flex Fuel,Car,25,0.5066519110094546
