age_bin,powertrain,vehicle_type,quantile,miles
148.5,bev_tesla,all,50,95274.61111111111
148.5,bev_tesla,all,75,124528
151.5,bev_tesla,all,25,70763
151.5,bev_tesla,all,50,96420
151.5,bev_tesla,all,75,117653
154.5,bev_tesla,all,25,75570
154.5,bev_tesla,all,50,90791
154.5,bev_tesla,all,75,114876
157.5,bev_tesla,all,25,73166
157.5,bev_tesla,all,50,87974
157.5,bev_tesla,all,75,115380
160.5,bev_tesla,all,25,65650
160.5,bev_tesla,all,50,94304
160.5,bev_tesla,all,75,118587
163.5,bev_tesla,all,25,111415
163.5,bev_tesla,all,50,111415
163.5,bev_tesla,all,75,166500
4.5,bev_tesla,car,25,22
4.5,bev_tesla,car,50,303.5
4.5,bev_tesla,car,75,1314
7.5,bev_tesla,car,25,244.5631469979296
7.5,bev_tesla,car,50,1101.9866666666667
7.5,bev_tesla,car,75,2400.6068181818177
10.5,bev_tesla,car,25,831.0392496392496
10.5,bev_tesla,car,50,2567.123463544516
10.5,bev_tesla,car,75,5217.972872103388
13.5,bev_tesla,car,25,1189.8060150706508
13.5,bev_tesla,car,50,3563.688032618278
13.5,bev_tesla,car,75,7099.758083713549
16.5,bev_tesla,car,25,1677.9070247854438
16.5,bev_tesla,car,50,4739.809194711539
16.5,bev_tesla,car,75,9125.860037262719
19.5,bev_tesla,car,25,4264.295302744903
19.5,bev_tesla,car,50,8788.642536545363
19.5,bev_tesla,car,75,16794.17623955289
22.5,bev_tesla,car,25,7760.618424131581
22.5,bev_tesla,car,50,15461.576790900284
22.5,bev_tesla,car,75,27549.42534432548
25.5,bev_tesla,car,25,8948.718215848845
25.5,bev_tesla,car,50,15541.625001622271
25.5,bev_tesla,car,75,27103.894335127516
28.5,bev_tesla,car,25,10948.28589084452
28.5,bev_tesla,car,50,17379.50756287759
28.5,bev_tesla,car,75,29456.185869606008
31.5,bev_tesla,car,25,15085.066824220961
31.5,bev_tesla,car,50,26169.08694954829
31.5,bev_tesla,car,75,54118.81573234454
34.5,bev_tesla,car,25,16562.8761905835
34.5,bev_tesla,car,50,27118.967000603923
34.5,bev_tesla,car,75,47617.45565610491
37.5,bev_tesla,car,25,16570.39082991754
37.5,bev_tesla,car,50,25153.84051428954
37.5,bev_tesla,car,75,37993.444311593616
40.5,bev_tesla,car,25,18294.706171849262
40.5,bev_tesla,car,50,26503.759654688176
40.5,bev_tesla,car,75,36409.49755632667
43.5,bev_tesla,car,25,19283.017749591465
43.5,bev_tesla,car,50,27811.607246183
43.5,bev_tesla,car,75,37611.115302429724
46.5,bev_tesla,car,25,21004.912240785314
46.5,bev_tesla,car,50,29435.318054668045
46.5,bev_tesla,car,75,39500.42663326122
49.5,bev_tesla,car,25,22207.138480094636
49.5,bev_tesla,car,50,30577.41226436683
49.5,bev_tesla,car,75,40558.14226102752
52.5,bev_tesla,car,25,22982.634797691982
52.5,bev_tesla,car,50,31368.440308548194
52.5,bev_tesla,car,75,41916.75301518294
55.5,bev_tesla,car,25,23871.907331966395
55.5,bev_tesla,car,50,32669.641079875237
55.5,bev_tesla,car,75,43469.273559896596
58.5,bev_tesla,car,25,26350.413887782743
58.5,bev_tesla,car,50,36299.44399110381
58.5,bev_tesla,car,75,48116.51729841862
61.5,bev_tesla,car,25,29045.134676096546
61.5,bev_tesla,car,50,40464.77845681277
61.5,bev_tesla,car,75,53648.17442714074
64.5,bev_tesla,car,25,31214.46443359498
64.5,bev_tesla,car,50,43206.44547596821
64.5,bev_tesla,car,75,57693.634058686046
67.5,bev_tesla,car,25,31289.984790499384
67.5,bev_tesla,car,50,42826.94660914213
67.5,bev_tesla,car,75,56481.67295757026
70.5,bev_tesla,car,25,33661.62280305766
70.5,bev_tesla,car,50,46165.44591290401
70.5,bev_tesla,car,75,60581.592816748016
73.5,bev_tesla,car,25,36027.38005928927
73.5,bev_tesla,car,50,48791.64401032307
73.5,bev_tesla,car,75,64240.781967607494
76.5,bev_tesla,car,25,38328.834493649585
76.5,bev_tesla,car,50,51709.26899402508
76.5,bev_tesla,car,75,68451.44633495259
79.5,bev_tesla,car,25,39254.07145972245
79.5,bev_tesla,car,50,52365.169004999196
79.5,bev_tesla,car,75,68197.67089843749
82.5,bev_tesla,car,25,40242.043680452705
82.5,bev_tesla,car,50,53429.72882117882
82.5,bev_tesla,car,75,70283.59901559791
85.5,bev_tesla,car,25,42894.297268341455
85.5,bev_tesla,car,50,57737.35464330191
85.5,bev_tesla,car,75,74352.08132607538
88.5,bev_tesla,car,25,45814.94985078717
88.5,bev_tesla,car,50,60977.1607966457
88.5,bev_tesla,car,75,79318.64307422559
91.5,bev_tesla,car,25,46934.353405017915
91.5,bev_tesla,car,50,61332.76884920635
91.5,bev_tesla,car,75,77005.876984127
94.5,bev_tesla,car,25,47244.619079196666
94.5,bev_tesla,car,50,62375.94586044138
94.5,bev_tesla,car,75,78231.09613636363
97.5,bev_tesla,car,25,49416.98882113821
97.5,bev_tesla,car,50,64931.55411255411
97.5,bev_tesla,car,75,83835.13136757557
100.5,bev_tesla,car,25,50660.03037974683
100.5,bev_tesla,car,50,68499.8779990946
100.5,bev_tesla,car,75,86540.34679089028
103.5,bev_tesla,car,25,52824.47523719165
103.5,bev_tesla,car,50,70517.45399339932
103.5,bev_tesla,car,75,89520.48508224616
106.5,bev_tesla,car,25,51057.37992845787
106.5,bev_tesla,car,50,68853.93678380441
106.5,bev_tesla,car,75,88374.22727272728
109.5,bev_tesla,car,25,54609.69285105346
109.5,bev_tesla,car,50,73355.01681868435
109.5,bev_tesla,car,75,92554.6613122172
112.5,bev_tesla,car,25,58541.60198252688
112.5,bev_tesla,car,50,76364.43970588234
112.5,bev_tesla,car,75,97310.37968029953
115.5,bev_tesla,car,25,56115.0514769497
115.5,bev_tesla,car,50,75464.1651234568
115.5,bev_tesla,car,75,95105.33224067598
118.5,bev_tesla,car,25,56865.8535665295
118.5,bev_tesla,car,50,77605.95906432749
118.5,bev_tesla,car,75,97051.48232811912
121.5,bev_tesla,car,25,60263.19612010796
121.5,bev_tesla,car,50,80537.29748283753
121.5,bev_tesla,car,75,101734.12828947368
124.5,bev_tesla,car,25,62736.98650472335
124.5,bev_tesla,car,50,82697.01957446808
124.5,bev_tesla,car,75,106504.77462406014
127.5,bev_tesla,car,25,62835.43750000001
127.5,bev_tesla,car,50,84234.5
127.5,bev_tesla,car,75,109079.3434065934
130.5,bev_tesla,car,25,62111.64345238095
130.5,bev_tesla,car,50,82070.83076923077
130.5,bev_tesla,car,75,105622.33024193549
133.5,bev_tesla,car,25,63692.96805006587
133.5,bev_tesla,car,50,83376.92142857143
133.5,bev_tesla,car,75,109867.11261655012
136.5,bev_tesla,car,25,69674.59444444445
136.5,bev_tesla,car,50,91726.87830687831
136.5,bev_tesla,car,75,114171.34391534391
139.5,bev_tesla,car,25,68159.54296875
139.5,bev_tesla,car,50,91548.2
139.5,bev_tesla,car,75,113878.2564102564
142.5,bev_tesla,car,25,68798.2642857143
142.5,bev_tesla,car,50,91020.14814814815
142.5,bev_tesla,car,75,116053.78125
145.5,bev_tesla,car,25,68585.68333333333
145.5,bev_tesla,car,50,91295.52380952382
145.5,bev_tesla,car,75,117021.77040816325
148.5,bev_tesla,car,25,70835.13939393939
148.5,bev_tesla,car,50,94906.84615384616
148.5,bev_tesla,car,75,124528
151.5,bev_tesla,car,25,70763
151.5,bev_tesla,car,50,96420
151.5,bev_tesla,car,75,117653
154.5,bev_tesla,car,25,75570
154.5,bev_tesla,car,50,90791
154.5,bev_tesla,car,75,114876
157.5,bev_tesla,car,25,73166
157.5,bev_tesla,car,50,87974
157.5,bev_tesla,car,75,115380
160.5,bev_tesla,car,25,65650
160.5,bev_tesla,car,50,94304
160.5,bev_tesla,car,75,118587
163.5,bev_tesla,car,25,111415
163.5,bev_tesla,car,50,111415
163.5,bev_tesla,car,75,166500
4.5,bev_tesla,cuv,25,65.5
4.5,bev_tesla,cuv,50,183.5
4.5,bev_tesla,cuv,75,493
7.5,bev_tesla,cuv,25,126.9304347826087
7.5,bev_tesla,cuv,50,846.7553050397879
7.5,bev_tesla,cuv,75,2007.3409090909092
10.5,bev_tesla,cuv,25,445.66810852165725
10.5,bev_tesla,cuv,50,1835.923999538692
10.5,bev_tesla,cuv,75,3953.517538265306
13.5,bev_tesla,cuv,25,1551.0207393079736
13.5,bev_tesla,cuv,50,3907.5087387853696
13.5,bev_tesla,cuv,75,7109.275181305398
16.5,bev_tesla,cuv,25,2507.0959885111365
16.5,bev_tesla,cuv,50,5569.649522710443
16.5,bev_tesla,cuv,75,9672.450380323791
19.5,bev_tesla,cuv,25,4231.704677935341
19.5,bev_tesla,cuv,50,7964.568424725959
19.5,bev_tesla,cuv,75,12766.769565522212
22.5,bev_tesla,cuv,25,6765.007527304272
22.5,bev_tesla,cuv,50,10980.786552625326
22.5,bev_tesla,cuv,75,16916.63386598035
25.5,bev_tesla,cuv,25,8927.515942473985
25.5,bev_tesla,cuv,50,13810.59129522444
25.5,bev_tesla,cuv,75,20305.278839359133
28.5,bev_tesla,cuv,25,11175.244807877609
28.5,bev_tesla,cuv,50,16884.251589447747
28.5,bev_tesla,cuv,75,24198.173180458623
31.5,bev_tesla,cuv,25,15232.03351552909
31.5,bev_tesla,cuv,50,23321.293814867295
31.5,bev_tesla,cuv,75,35176.29729672739
34.5,bev_tesla,cuv,25,16947.868224745318
34.5,bev_tesla,cuv,50,25690.435788429473
34.5,bev_tesla,cuv,75,37103.61469494009
37.5,bev_tesla,cuv,25,18298.95537095359
37.5,bev_tesla,cuv,50,26109.776016676267
37.5,bev_tesla,cuv,75,36334.08138118701
40.5,bev_tesla,cuv,25,20957.12012962549
40.5,bev_tesla,cuv,50,29372.977359038832
40.5,bev_tesla,cuv,75,39199.24069580376
43.5,bev_tesla,cuv,25,22485.475491891742
43.5,bev_tesla,cuv,50,30199.468194188594
43.5,bev_tesla,cuv,75,39178.99622687918
46.5,bev_tesla,cuv,25,24110.28510450255
46.5,bev_tesla,cuv,50,32386.279071084926
46.5,bev_tesla,cuv,75,42182.20943850116
49.5,bev_tesla,cuv,25,25066.013075857485
49.5,bev_tesla,cuv,50,33348.51851689266
49.5,bev_tesla,cuv,75,43595.64064928227
52.5,bev_tesla,cuv,25,26123.082105435962
52.5,bev_tesla,cuv,50,34960.20008525903
52.5,bev_tesla,cuv,75,45638.646477327275
55.5,bev_tesla,cuv,25,25843.84006523375
55.5,bev_tesla,cuv,50,35191.87708658125
55.5,bev_tesla,cuv,75,45416.998267999836
58.5,bev_tesla,cuv,25,27458.16696013364
58.5,bev_tesla,cuv,50,37776.08492315845
58.5,bev_tesla,cuv,75,49534.89510928308
61.5,bev_tesla,cuv,25,30583.939301378447
61.5,bev_tesla,cuv,50,42008.78883682246
61.5,bev_tesla,cuv,75,54253.615401016905
64.5,bev_tesla,cuv,25,32433.341457440292
64.5,bev_tesla,cuv,50,43966.91114457832
64.5,bev_tesla,cuv,75,57779.77110631741
67.5,bev_tesla,cuv,25,31151.403777513384
67.5,bev_tesla,cuv,50,42698.4460752014
67.5,bev_tesla,cuv,75,57181.661229240504
70.5,bev_tesla,cuv,25,33835.781426553665
70.5,bev_tesla,cuv,50,45913.636537541846
70.5,bev_tesla,cuv,75,59834.159069055946
73.5,bev_tesla,cuv,25,36860.08652037617
73.5,bev_tesla,cuv,50,49043.95899010264
73.5,bev_tesla,cuv,75,63558.42925089179
76.5,bev_tesla,cuv,25,39361.79794973545
76.5,bev_tesla,cuv,50,52232.867272727264
76.5,bev_tesla,cuv,75,66516.47647574518
79.5,bev_tesla,cuv,25,40912.269014550264
79.5,bev_tesla,cuv,50,54817.82006920415
79.5,bev_tesla,cuv,75,69375.8313888889
82.5,bev_tesla,cuv,25,40231.20756501182
82.5,bev_tesla,cuv,50,56336.20421573647
82.5,bev_tesla,cuv,75,71511.17003567182
85.5,bev_tesla,cuv,25,42919.384057971016
85.5,bev_tesla,cuv,50,58801.503437334744
85.5,bev_tesla,cuv,75,75830.57433333332
88.5,bev_tesla,cuv,25,47521.36199095022
88.5,bev_tesla,cuv,50,61907.390394088674
88.5,bev_tesla,cuv,75,77981.56401660282
91.5,bev_tesla,cuv,25,48375.75807416269
91.5,bev_tesla,cuv,50,65479.73484848485
91.5,bev_tesla,cuv,75,83105.375
94.5,bev_tesla,cuv,25,48954.89748023716
94.5,bev_tesla,cuv,50,64024.23742406661
94.5,bev_tesla,cuv,75,81162.37967914439
97.5,bev_tesla,cuv,25,49610.21317959002
97.5,bev_tesla,cuv,50,66207.42438271605
97.5,bev_tesla,cuv,75,82650.7392578125
100.5,bev_tesla,cuv,25,53027.816
100.5,bev_tesla,cuv,50,69920.42391304349
100.5,bev_tesla,cuv,75,87950.73979591836
103.5,bev_tesla,cuv,25,54071.412280701756
103.5,bev_tesla,cuv,50,71789.44538461538
103.5,bev_tesla,cuv,75,91405.4625
106.5,bev_tesla,cuv,25,58451.28738471673
106.5,bev_tesla,cuv,50,76529.77930402929
106.5,bev_tesla,cuv,75,94517.38290513834
109.5,bev_tesla,cuv,25,59256.34188034188
109.5,bev_tesla,cuv,50,78616.94166666667
109.5,bev_tesla,cuv,75,95688.36257309941
112.5,bev_tesla,cuv,25,61665.56071428572
112.5,bev_tesla,cuv,50,83745.37545787546
112.5,bev_tesla,cuv,75,101938.76785714286
115.5,bev_tesla,cuv,25,62388.5
115.5,bev_tesla,cuv,50,89798
115.5,bev_tesla,cuv,75,111471.5
7.5,bev_tesla,pickup,25,85
7.5,bev_tesla,pickup,50,333
7.5,bev_tesla,pickup,75,886
10.5,bev_tesla,pickup,25,85.875
10.5,bev_tesla,pickup,50,216.74025974025975
10.5,bev_tesla,pickup,75,544.175
13.5,bev_tesla,pickup,25,375.2089285714286
13.5,bev_tesla,pickup,50,863.3216374269006
13.5,bev_tesla,pickup,75,2287.964285714286
16.5,bev_tesla,pickup,25,819.4375
16.5,bev_tesla,pickup,50,2413.285714285714
16.5,bev_tesla,pickup,75,4808.410714285715
19.5,bev_tesla,pickup,25,2068.5
19.5,bev_tesla,pickup,50,3897
19.5,bev_tesla,pickup,75,6037
1.5,cv,all,25,6.269992867354169
1.5,cv,all,50,77.07116187058203
1.5,cv,all,75,1315.5214536868862
4.5,cv,all,25,16.09024062058898
4.5,cv,all,50,787.8636034485503
4.5,cv,all,75,3225.7886971899534
7.5,cv,all,25,358.05369030103003
7.5,cv,all,50,2450.4139099845074
7.5,cv,all,75,5000.606042356073
10.5,cv,all,25,1498.3521056475035
10.5,cv,all,50,4173.555460145596
10.5,cv,all,75,8490.755099542443
13.5,cv,all,25,3311.630174367719
13.5,cv,all,50,6290.98122253188
13.5,cv,all,75,11944.758887447706
16.5,cv,all,25,4649.141633131099
16.5,cv,all,50,9158.339944683641
16.5,cv,all,75,16902.407574528115
19.5,cv,all,25,6560.860998248278
19.5,cv,all,50,13015.84452570862
19.5,cv,all,75,22195.86125142025
22.5,cv,all,25,8476.21565679996
22.5,cv,all,50,15573.484185339992
22.5,cv,all,75,25661.016882533466
25.5,cv,all,25,10586.870780497158
25.5,cv,all,50,18557.240020069243
25.5,cv,all,75,30657.667487792947
28.5,cv,all,25,13516.70571232347
28.5,cv,all,50,23117.138439272607
28.5,cv,all,75,36044.56872891703
31.5,cv,all,25,16254.797726296341
31.5,cv,all,50,26531.527466696967
31.5,cv,all,75,39617.13417961107
34.5,cv,all,25,18035.50193981247
34.5,cv,all,50,28020.436588678556
34.5,cv,all,75,41001.21770661666
37.5,cv,all,25,19970.981245880877
37.5,cv,all,50,29915.006937908365
37.5,cv,all,75,43198.52825534275
40.5,cv,all,25,21815.719322076617
40.5,cv,all,50,31505.357287185805
40.5,cv,all,75,44484.364972859425
43.5,cv,all,25,23435.15157692531
43.5,cv,all,50,32850.420628748696
43.5,cv,all,75,45669.572832128266
46.5,cv,all,25,24130.993001124265
46.5,cv,all,50,33285.60297586033
46.5,cv,all,75,45649.566712486405
49.5,cv,all,25,25235.06289981824
49.5,cv,all,50,34689.472492690154
49.5,cv,all,75,48027.276132801475
52.5,cv,all,25,27236.701950347433
52.5,cv,all,50,37413.13490157445
52.5,cv,all,75,52877.80267548507
55.5,cv,all,25,29997.116605385185
55.5,cv,all,50,41988.117190271376
55.5,cv,all,75,58957.37030672526
58.5,cv,all,25,33442.05603831409
58.5,cv,all,50,47349.040901017164
58.5,cv,all,75,65122.754769551495
61.5,cv,all,25,37169.74069364495
61.5,cv,all,50,52217.43803958373
61.5,cv,all,75,70505.69378638978
64.5,cv,all,25,40491.88394130004
64.5,cv,all,50,56285.023857858076
64.5,cv,all,75,75181.74478445873
67.5,cv,all,25,43848.98242834346
67.5,cv,all,50,60020.6404501104
67.5,cv,all,75,79378.83657535924
70.5,cv,all,25,46103.44037558868
70.5,cv,all,50,63035.21753780659
70.5,cv,all,75,82612.38297791268
73.5,cv,all,25,48451.0260427398
73.5,cv,all,50,65932.18263890287
73.5,cv,all,75,85922.00934130685
76.5,cv,all,25,50732.4436947578
76.5,cv,all,50,68814.12605670468
76.5,cv,all,75,89240.53101958836
79.5,cv,all,25,54025.62556272436
79.5,cv,all,50,72607.43368957691
79.5,cv,all,75,93026.06186278831
82.5,cv,all,25,55841.9052717124
82.5,cv,all,50,74821.44125754305
82.5,cv,all,75,95297.27039226542
85.5,cv,all,25,57886.90004012536
85.5,cv,all,50,77340.02565636186
85.5,cv,all,75,97922.19598216166
88.5,cv,all,25,60079.71543839931
88.5,cv,all,50,79899.55308664429
88.5,cv,all,75,100715.7381811089
91.5,cv,all,25,63534.33485261509
91.5,cv,all,50,83519.9057650555
91.5,cv,all,75,104389.13826749871
94.5,cv,all,25,65065.52222219254
94.5,cv,all,50,85493.43546772144
94.5,cv,all,75,106959.55665683723
97.5,cv,all,25,66858.80153302522
97.5,cv,all,50,87499.31862133903
97.5,cv,all,75,109320.45742198837
100.5,cv,all,25,68754.46320866444
100.5,cv,all,50,89610.4421888989
100.5,cv,all,75,111835.02460462185
103.5,cv,all,25,71486.3532419408
103.5,cv,all,50,92698.48869288241
103.5,cv,all,75,115593.42641418411
106.5,cv,all,25,72733.30895064742
106.5,cv,all,50,94341.36512893446
106.5,cv,all,75,117693.94103316465
109.5,cv,all,25,74090.89484178489
109.5,cv,all,50,95864.33290556277
109.5,cv,all,75,119546.45241670856
112.5,cv,all,25,75575.3470235701
112.5,cv,all,50,97660.247869052
112.5,cv,all,75,121706.10107541991
115.5,cv,all,25,78415.2610835913
115.5,cv,all,50,100744.67084180955
115.5,cv,all,75,125458.22522095317
118.5,cv,all,25,79390.71323321555
118.5,cv,all,50,102126.06558796269
118.5,cv,all,75,127335.48665373088
121.5,cv,all,25,80569.54174708939
121.5,cv,all,50,103569.52961694487
121.5,cv,all,75,129094.0905034009
124.5,cv,all,25,81745.6281844216
124.5,cv,all,50,105252.16977905737
124.5,cv,all,75,131048.43591300749
127.5,cv,all,25,85123.27156440853
127.5,cv,all,50,108940.95839609874
127.5,cv,all,75,135043.07029661603
130.5,cv,all,25,85847.36276621284
130.5,cv,all,50,110096.81316184849
130.5,cv,all,75,136491.77701733232
133.5,cv,all,25,86811.1014358194
133.5,cv,all,50,111332.01543616729
133.5,cv,all,75,138000.47215904828
136.5,cv,all,25,87706.6763332542
136.5,cv,all,50,112784.82244277344
136.5,cv,all,75,139834.1711244219
139.5,cv,all,25,91091.43542705721
139.5,cv,all,50,116704.79793368002
139.5,cv,all,75,144123.74388969754
142.5,cv,all,25,91471.60122214393
142.5,cv,all,50,117445.43516474614
142.5,cv,all,75,144984.68107697682
145.5,cv,all,25,92011.45542282633
145.5,cv,all,50,118351.70508760586
145.5,cv,all,75,146418.4085259222
148.5,cv,all,25,93054.15730325368
148.5,cv,all,50,119726.3521241485
148.5,cv,all,75,148000.42677363692
151.5,cv,all,25,96766.7188900578
151.5,cv,all,50,123924.22812027024
151.5,cv,all,75,152464.7954002351
154.5,cv,all,25,96650.78131967598
154.5,cv,all,50,124478.75252727776
154.5,cv,all,75,153060.51218955143
157.5,cv,all,25,97125.46085899316
157.5,cv,all,50,125243.95502250882
157.5,cv,all,75,154504.24427649443
160.5,cv,all,25,97924.17002229732
160.5,cv,all,50,126507.74287781141
160.5,cv,all,75,156113.1142103663
163.5,cv,all,25,101850.70886988749
163.5,cv,all,50,130661.37568760714
163.5,cv,all,75,160272.39992476525
166.5,cv,all,25,101554.55707498996
166.5,cv,all,50,130914.53275741437
166.5,cv,all,75,160610.25201815314
169.5,cv,all,25,101492.63539613731
169.5,cv,all,50,131365.4966409488
169.5,cv,all,75,161689.7799230933
172.5,cv,all,25,102073.04136043448
172.5,cv,all,50,132216.64901499636
172.5,cv,all,75,162691.66830597434
175.5,cv,all,25,106110.59566132957
175.5,cv,all,50,136457.2527857755
175.5,cv,all,75,167152.2465760441
178.5,cv,all,25,105122.14777617058
178.5,cv,all,50,136141.50585022694
178.5,cv,all,75,167445.4489265928
181.5,cv,all,25,106522.88079636688
181.5,cv,all,50,138309.12454528236
181.5,cv,all,75,168974.03663295825
1.5,cv,car,25,6.442874526771227
1.5,cv,car,50,28.4851657627777
1.5,cv,car,75,800.906282560216
4.5,cv,car,25,16.0384333144881
4.5,cv,car,50,723.463309968153
4.5,cv,car,75,3365.469384668403
7.5,cv,car,25,371.7994427364357
7.5,cv,car,50,2540.521881010034
7.5,cv,car,75,5052.198253994038
10.5,cv,car,25,1559.8764598705425
10.5,cv,car,50,4145.972053289788
10.5,cv,car,75,7912.696357982068
13.5,cv,car,25,3303.7884252731137
13.5,cv,car,50,6226.578714201363
13.5,cv,car,75,12032.452962533574
16.5,cv,car,25,4699.566751524773
16.5,cv,car,50,9447.397990242416
16.5,cv,car,75,18167.847373277855
19.5,cv,car,25,6574.864493112034
19.5,cv,car,50,13554.8531368026
19.5,cv,car,75,24173.874927238678
22.5,cv,car,25,8551.395776958718
22.5,cv,car,50,16754.49832736009
22.5,cv,car,75,29330.326199212024
25.5,cv,car,25,11020.080567653435
25.5,cv,car,50,20899.92273035646
25.5,cv,car,75,34379.47191328141
28.5,cv,car,25,14510.453166365607
28.5,cv,car,50,27132.71701969018
28.5,cv,car,75,39239.457517982875
31.5,cv,car,25,17405.551441917243
31.5,cv,car,50,30903.84527576136
31.5,cv,car,75,41943.90541857274
34.5,cv,car,25,18518.31199943503
34.5,cv,car,50,30565.455866909822
34.5,cv,car,75,43012.7157112925
37.5,cv,car,25,19964.015213572504
37.5,cv,car,50,31361.34058633745
37.5,cv,car,75,45099.940924530056
40.5,cv,car,25,21227.886863860305
40.5,cv,car,50,32004.015921436043
40.5,cv,car,75,46179.463987986135
43.5,cv,car,25,22725.518392597784
43.5,cv,car,50,32793.775301424444
43.5,cv,car,75,46838.40264166183
46.5,cv,car,25,22971.381555331573
46.5,cv,car,50,32603.926818951044
46.5,cv,car,75,45756.63399874658
49.5,cv,car,25,24029.696318380247
49.5,cv,car,50,33820.627656259654
49.5,cv,car,75,47803.77971811569
52.5,cv,car,25,25827.50391963584
52.5,cv,car,50,36333.19324308937
52.5,cv,car,75,52642.767092641996
55.5,cv,car,25,28842.348154892403
55.5,cv,car,50,40963.15353911951
55.5,cv,car,75,58650.28891049079
58.5,cv,car,25,31947.50570637359
58.5,cv,car,50,46264.447877144456
58.5,cv,car,75,64413.032344380415
61.5,cv,car,25,35426.769305784626
61.5,cv,car,50,50682.29737808146
61.5,cv,car,75,69619.27539226985
64.5,cv,car,25,38392.43157321594
64.5,cv,car,50,54546.56859136581
64.5,cv,car,75,73721.48579238044
67.5,cv,car,25,41717.80026319162
67.5,cv,car,50,58499.38426401443
67.5,cv,car,75,78023.82402149563
70.5,cv,car,25,43992.819628083336
70.5,cv,car,50,61282.59896364325
70.5,cv,car,75,81211.17266231473
73.5,cv,car,25,45975.22709397451
73.5,cv,car,50,63929.880207026814
73.5,cv,car,75,84177.95363862261
76.5,cv,car,25,48029.99397830885
76.5,cv,car,50,66546.2743601972
76.5,cv,car,75,87154.24595297876
79.5,cv,car,25,51266.907274888814
79.5,cv,car,50,70227.79600790043
79.5,cv,car,75,91050.98259077634
82.5,cv,car,25,53133.90777925536
82.5,cv,car,50,72434.4940393532
82.5,cv,car,75,93377.17806457225
85.5,cv,car,25,54604.744843447894
85.5,cv,car,50,74560.99352678486
85.5,cv,car,75,95662.07043883728
88.5,cv,car,25,56437.20690574168
88.5,cv,car,50,76792.93592599797
88.5,cv,car,75,98138.5314223936
91.5,cv,car,25,59902.235950217866
91.5,cv,car,50,80362.29916656435
91.5,cv,car,75,101743.49935016
94.5,cv,car,25,61280.26979636767
94.5,cv,car,50,82290.99989121387
94.5,cv,car,75,103997.26255844871
97.5,cv,car,25,62779.11044899034
97.5,cv,car,50,83987.07844225818
97.5,cv,car,75,106046.41095749217
100.5,cv,car,25,64318.85363217924
100.5,cv,car,50,85760.28845524442
100.5,cv,car,75,108310.3037358825
103.5,cv,car,25,67256.51979514812
103.5,cv,car,50,89132.27925783869
103.5,cv,car,75,111872.41913129999
106.5,cv,car,25,68468.75319014126
106.5,cv,car,50,90684.06294145578
106.5,cv,car,75,113924.01150457513
109.5,cv,car,25,69684.3419349633
109.5,cv,car,50,91864.4415496791
109.5,cv,car,75,115421.31415422322
112.5,cv,car,25,70816.52836574148
112.5,cv,car,50,93437.4352751235
112.5,cv,car,75,117365.71911132474
115.5,cv,car,25,73818.40128502465
115.5,cv,car,50,96581.57318290339
