HEAD
make,model,vehicle_type,powertrain,coef
9,17341.677331935913,mitsubishi,outlander plug-in hybrid,cuv,phev,340.18897324971937
2,7894.591437376537,ford,escape,cuv,phev,7134.082579641228
2.5,11461.632727197151,ford,escape,cuv,phev,7134.082579641228
3,15028.674017017765,ford,escape,cuv,phev,7134.082579641228
3.5,18595.715306838378,ford,escape,cuv,phev,7134.082579641228
4,22162.756596658994,ford,escape,cuv,phev,7134.082579641228
4.5,25729.79788647961,ford,escape,cuv,phev,7134.082579641228
5,29296.839176300222,ford,escape,cuv,phev,7134.082579641228
5.5,32863.880466120834,ford,escape,cuv,phev,7134.082579641228
6,36430.921755941454,ford,escape,cuv,phev,7134.082579641228
6.5,39997.963045762066,ford,escape,cuv,phev,7134.082579641228
7,43565.00433558268,ford,escape,cuv,phev,7134.082579641228
7.5,47132.04562540329,ford,escape,cuv,phev,7134.082579641228
8,50699.0869152239,ford,escape,cuv,phev,7134.082579641228
8.5,54266.12820504452,ford,escape,cuv,phev,7134.082579641228
9,57833.169494865135,ford,escape,cuv,phev,7134.082579641228
2,16068.862477402168,land rover,range rover sport,suv,phev,9263.100955813825
2.5,20700.41295530908,land rover,range rover sport,suv,phev,9263.100955813825
3,25331.96343321599,land rover,range rover sport,suv,phev,9263.100955813825
3.5,29963.513911122904,land rover,range rover sport,suv,phev,9263.100955813825
4,34595.064389029816,land rover,range rover sport,suv,phev,9263.100955813825
4.5,39226.61486693673,land rover,range rover sport,suv,phev,9263.100955813825
5,43858.16534484364,land rover,range rover sport,suv,phev,9263.100955813825
5.5,48489.71582275056,land rover,range rover sport,suv,phev,9263.100955813825
6,53121.266300657466,land rover,range rover sport,suv,phev,9263.100955813825
6.5,57752.81677856438,land rover,range rover sport,suv,phev,9263.100955813825
7,62384.36725647129,land rover,range rover sport,suv,phev,9263.100955813825
7.5,67015.9177343782,land rover,range rover sport,suv,phev,9263.100955813825
8,71647.46821228512,land rover,range rover sport,suv,phev,9263.100955813825
8.5,76279.01869019202,land rover,range rover sport,suv,phev,9263.100955813825
9,80910.56916809894,land rover,range rover sport,suv,phev,9263.100955813825
2,15699.094979182659,land rover,range rover,suv,phev,9089.962400966877
2.5,20244.076179666095,land rover,range rover,suv,phev,9089.962400966877
3,24789.057380149534,land rover,range rover,suv,phev,9089.962400966877
3.5,29334.038580632972,land rover,range rover,suv,phev,9089.962400966877
4,33879.01978111641,land rover,range rover,suv,phev,9089.962400966877
4.5,38424.00098159985,land rover,range rover,suv,phev,9089.962400966877
5,42968.98218208329,land rover,range rover,suv,phev,9089.962400966877
5.5,47513.963382566726,land rover,range rover,suv,phev,9089.962400966877
6,52058.944583050165,land rover,range rover,suv,phev,9089.962400966877
6.5,56603.9257835336,land rover,range rover,suv,phev,9089.962400966877
7,61148.90698401704,land rover,range rover,suv,phev,9089.962400966877
7.5,65693.88818450048,land rover,range rover,suv,phev,9089.962400966877
8,70238.86938498392,land rover,range rover,suv,phev,9089.962400966877
8.5,74783.85058546736,land rover,range rover,suv,phev,9089.962400966877
9,79328.8317859508,land rover,range rover,suv,phev,9089.962400966877
2,14024.299704736943,jeep,wrangler 4xe,suv,phev,16297.62611679177
2.5,22173.112763132827,jeep,wrangler 4xe,suv,phev,16297.62611679177
3,30321.925821528712,jeep,wrangler 4xe,suv,phev,16297.62611679177
3.5,38470.7388799246,jeep,wrangler 4xe,suv,phev,16297.62611679177
4,46619.55193832048,jeep,wrangler 4xe,suv,phev,16297.62611679177
4.5,54768.364996716366,jeep,wrangler 4xe,suv,phev,16297.62611679177
5,62917.17805511225,jeep,wrangler 4xe,suv,phev,16297.62611679177
5.5,71065.99111350813,jeep,wrangler 4xe,suv,phev,16297.62611679177
6,79214.80417190402,jeep,wrangler 4xe,suv,phev,16297.62611679177
6.5,87363.6172302999,jeep,wrangler 4xe,suv,phev,16297.62611679177
7,95512.43028869579,jeep,wrangler 4xe,suv,phev,16297.62611679177
7.5,103661.24334709167,jeep,wrangler 4xe,suv,phev,16297.62611679177
8,111810.05640548756,jeep,wrangler 4xe,suv,phev,16297.62611679177
8.5,119958.86946388344,jeep,wrangler 4xe,suv,phev,16297.62611679177
9,128107.68252227933,jeep,wrangler 4xe,suv,phev,16297.62611679177
2,9253.945662546055,rivian,r1s,suv,bev,6019.565264061472
2.5,12263.728294576791,rivian,r1s,suv,bev,6019.565264061472
3,15273.510926607527,rivian,r1s,suv,bev,6019.565264061472
3.5,18283.293558638263,rivian,r1s,suv,bev,6019.565264061472
4,21293.076190669,rivian,r1s,suv,bev,6019.565264061472
4.5,24302.858822699734,rivian,r1s,suv,bev,6019.565264061472
5,27312.64145473047,rivian,r1s,suv,bev,6019.565264061472
5.5,30322.424086761206,rivian,r1s,suv,bev,6019.565264061472
6,33332.20671879194,rivian,r1s,suv,bev,6019.565264061472
6.5,36341.989350822674,rivian,r1s,suv,bev,6019.565264061472
7,39351.77198285341,rivian,r1s,suv,bev,6019.565264061472
7.5,42361.554614884146,rivian,r1s,suv,bev,6019.565264061472
8,45371.33724691488,rivian,r1s,suv,bev,6019.565264061472
8.5,48381.11987894562,rivian,r1s,suv,bev,6019.565264061472
9,51390.90251097635,rivian,r1s,suv,bev,6019.565264061472
2,3377.393693262082,bentley,bentayga,suv,bev,8486.775356944163
2.5,7620.781371734163,bentley,bentayga,suv,bev,8486.775356944163
3,11864.169050206245,bentley,bentayga,suv,bev,8486.775356944163
3.5,16107.556728678326,bentley,bentayga,suv,bev,8486.775356944163
4,20350.944407150408,bentley,bentayga,suv,bev,8486.775356944163
4.5,24594.33208562249,bentley,bentayga,suv,bev,8486.775356944163
5,28837.71976409457,bentley,bentayga,suv,bev,8486.775356944163
5.5,33081.10744256665,bentley,bentayga,suv,bev,8486.775356944163
6,37324.49512103874,bentley,bentayga,suv,bev,8486.775356944163
6.5,41567.882799510815,bentley,bentayga,suv,bev,8486.775356944163
7,45811.27047798289,bentley,bentayga,suv,bev,8486.775356944163
7.5,50054.65815645498,bentley,bentayga,suv,bev,8486.775356944163
8,54298.04583492706,bentley,bentayga,suv,bev,8486.775356944163
8.5,58541.43351339914,bentley,bentayga,suv,bev,8486.775356944163
9,62784.82119187122,bentley,bentayga,suv,bev,8486.775356944163
2,-5962.240282685365,chevrolet,silverado,pickup,cv,35344.381625441616
2.5,11709.950530035443,chevrolet,silverado,pickup,cv,35344.381625441616
3,29382.14134275625,chevrolet,silverado,pickup,cv,35344.381625441616
3.5,47054.33215547706,chevrolet,silverado,pickup,cv,35344.381625441616
4,64726.52296819787,chevrolet,silverado,pickup,cv,35344.381625441616
4.5,82398.71378091868,chevrolet,silverado,pickup,cv,35344.381625441616
5,100070.90459363948,chevrolet,silverado,pickup,cv,35344.381625441616
5.5,117743.09540636028,chevrolet,silverado,pickup,cv,35344.381625441616
6,135415.28621908108,chevrolet,silverado,pickup,cv,35344.381625441616
6.5,153087.47703180191,chevrolet,silverado,pickup,cv,35344.381625441616
7,170759.66784452272,chevrolet,silverado,pickup,cv,35344.381625441616
7.5,188431.85865724352,chevrolet,silverado,pickup,cv,35344.381625441616
8,206104.04946996435,chevrolet,silverado,pickup,cv,35344.381625441616
8.5,223776.24028268515,chevrolet,silverado,pickup,cv,35344.381625441616
9,241448.43109540595,chevrolet,silverado,pickup,cv,35344.381625441616
2,20641.814613353512,mercedes-benz,s-class,car,diesel,10876.271633033082
2.5,26079.950429870056,mercedes-benz,s-class,car,diesel,10876.271633033082
3,31518.086246386596,mercedes-benz,s-class,car,diesel,10876.271633033082
3.5,36956.222062903136,mercedes-benz,s-class,car,diesel,10876.271633033082
4,42394.35787941968,mercedes-benz,s-class,car,diesel,10876.271633033082
4.5,47832.49369593622,mercedes-benz,s-class,car,diesel,10876.271633033082
5,53270.62951245276,mercedes-benz,s-class,car,diesel,10876.271633033082
5.5,58708.765328969304,mercedes-benz,s-class,car,diesel,10876.271633033082
6,64146.90114548584,mercedes-benz,s-class,car,diesel,10876.271633033082
6.5,69585.03696200238,mercedes-benz,s-class,car,diesel,10876.271633033082
7,75023.17277851893,mercedes-benz,s-class,car,diesel,10876.271633033082
7.5,80461.30859503547,mercedes-benz,s-class,car,diesel,10876.271633033082
8,85899.444411552,mercedes-benz,s-class,car,diesel,10876.271633033082
8.5,91337.58022806855,mercedes-benz,s-class,car,diesel,10876.271633033082
9,96775.71604458509,mercedes-benz,s-class,car,diesel,10876.271633033082
2,55019.74621751808,mercedes-benz,r-class,minivan,diesel,5161.047562549367
2.5,57600.26999879276,mercedes-benz,r-class,minivan,diesel,5161.047562549367
3,60180.79378006744,mercedes-benz,r-class,minivan,diesel,5161.047562549367
3.5,62761.317561342126,mercedes-benz,r-class,minivan,diesel,5161.047562549367
4,65341.84134261681,mercedes-benz,r-class,minivan,diesel,5161.047562549367
4.5,67922.36512389149,mercedes-benz,r-class,minivan,diesel,5161.047562549367
5,70502.88890516618,mercedes-benz,r-class,minivan,diesel,5161.047562549367
5.5,73083.41268644086,mercedes-benz,r-class,minivan,diesel,5161.047562549367
6,75663.93646771554,mercedes-benz,r-class,minivan,diesel,5161.047562549367
6.5,78244.46024899023,mercedes-benz,r-class,minivan,diesel,5161.047562549367
7,80824.98403026491,mercedes-benz,r-class,minivan,diesel,5161.047562549367
7.5,83405.5078115396,mercedes-benz,r-class,minivan,diesel,5161.047562549367
8,85986.03159281428,mercedes-benz,r-class,minivan,diesel,5161.047562549367
8.5,88566.55537408896,mercedes-benz,r-class,minivan,diesel,5161.047562549367
9,91147.07915536365,mercedes-benz,r-class,minivan,diesel,5161.047562549367
2,10430.80110648499,lexus,rx,cuv,hev,12280.579486882047
2.5,16571.090849926015,lexus,rx,cuv,hev,12280.579486882047
3,22711.380593367037,lexus,rx,cuv,hev,12280.579486882047
3.5,28851.67033680806,lexus,rx,cuv,hev,12280.579486882047
4,34991.96008024908,lexus,rx,cuv,hev,12280.579486882047
4.5,41132.24982369011,lexus,rx,cuv,hev,12280.579486882047
5,47272.53956713113,lexus,rx,cuv,hev,12280.579486882047
5.5,53412.82931057215,lexus,rx,cuv,hev,12280.579486882047
6,59553.11905401318,lexus,rx,cuv,hev,12280.579486882047
6.5,65693.4087974542,lexus,rx,cuv,hev,12280.579486882047
7,71833.69854089522,lexus,rx,cuv,hev,12280.579486882047
7.5,77973.98828433624,lexus,rx,cuv,hev,12280.579486882047
8,84114.27802777727,lexus,rx,cuv,hev,12280.579486882047
8.5,90254.5677712183,lexus,rx,cuv,hev,12280.579486882047
9,96394.85751465932,lexus,rx,cuv,hev,12280.579486882047
2,10022.872248721387,nissan,rogue,cuv,hev,12291.355409722482
2.5,16168.549953582627,nissan,rogue,cuv,hev,12291.355409722482
3,22314.22765844387,nissan,rogue,cuv,hev,12291.355409722482
3.5,28459.90536330511,nissan,rogue,cuv,hev,12291.355409722482
4,34605.58306816635,nissan,rogue,cuv,hev,12291.355409722482
4.5,40751.26077302759,nissan,rogue,cuv,hev,12291.355409722482
5,46896.938477888834,nissan,rogue,cuv,hev,12291.355409722482
5.5,53042.61618275008,nissan,rogue,cuv,hev,12291.355409722482
6,59188.29388761132,nissan,rogue,cuv,hev,12291.355409722482
6.5,65333.97159247256,nissan,rogue,cuv,hev,12291.355409722482
7,71479.6492973338,nissan,rogue,cuv,hev,12291.355409722482
7.5,77625.32700219504,nissan,rogue,cuv,hev,12291.355409722482
8,83771.00470705629,nissan,rogue,cuv,hev,12291.355409722482
8.5,89916.68241191753,nissan,rogue,cuv,hev,12291.355409722482
9,96062.36011677876,nissan,rogue,cuv,hev,12291.355409722482
2,12350.850538348175,volvo,xc60,cuv,hev,8610.557190905089
2.5,16656.12913380072,volvo,xc60,cuv,hev,8610.557190905089
3,20961.407729253264,volvo,xc60,cuv,hev,8610.557190905089
3.5,25266.68632470581,volvo,xc60,cuv,hev,8610.557190905089
4,29571.964920158352,volvo,xc60,cuv,hev,8610.557190905089
4.5,33877.2435156109,volvo,xc60,cuv,hev,8610.557190905089
5,38182.522111063445,volvo,xc60,cuv,hev,8610.557190905089
5.5,42487.80070651598,volvo,xc60,cuv,hev,8610.557190905089
6,46793.07930196853,volvo,xc60,cuv,hev,8610.557190905089
6.5,51098.357897421076,volvo,xc60,cuv,hev,8610.557190905089
7,55403.63649287362,volvo,xc60,cuv,hev,8610.557190905089
7.5,59708.91508832616,volvo,xc60,cuv,hev,8610.557190905089
8,64014.19368377871,volvo,xc60,cuv,hev,8610.557190905089
8.5,68319.47227923125,volvo,xc60,cuv,hev,8610.557190905089
9,72624.7508746838,volvo,xc60,cuv,hev,8610.557190905089
2,23380.964942105165,toyota,rav4,cuv,bev,6470.552268155951
2.5,26616.24107618314,toyota,rav4,cuv,bev,6470.552268155951
3,29851.517210261118,toyota,rav4,cuv,bev,6470.552268155951
3.5,33086.793344339094,toyota,rav4,cuv,bev,6470.552268155951
4,36322.06947841707,toyota,rav4,cuv,bev,6470.552268155951
4.5,39557.345612495046,toyota,rav4,cuv,bev,6470.552268155951
5,42792.62174657302,toyota,rav4,cuv,bev,6470.552268155951
5.5,46027.897880651,toyota,rav4,cuv,bev,6470.552268155951
6,49263.17401472897,toyota,rav4,cuv,bev,6470.552268155951
6.5,52498.45014880694,toyota,rav4,cuv,bev,6470.552268155951
7,55733.72628288492,toyota,rav4,cuv,bev,6470.552268155951
7.5,58969.002416962896,toyota,rav4,cuv,bev,6470.552268155951
8,62204.27855104087,toyota,rav4,cuv,bev,6470.552268155951
8.5,65439.55468511885,toyota,rav4,cuv,bev,6470.552268155951
9,68674.83081919682,toyota,rav4,cuv,bev,6470.552268155951
2,8965.299155561821,mercedes-benz,eqs,cuv,bev,7946.172000509807
2.5,12938.385155816723,mercedes-benz,eqs,cuv,bev,7946.172000509807
3,16911.471156071628,mercedes-benz,eqs,cuv,bev,7946.172000509807
3.5,20884.55715632653,mercedes-benz,eqs,cuv,bev,7946.172000509807
4,24857.643156581435,mercedes-benz,eqs,cuv,bev,7946.172000509807
4.5,28830.729156836336,mercedes-benz,eqs,cuv,bev,7946.172000509807
5,32803.81515709124,mercedes-benz,eqs,cuv,bev,7946.172000509807
5.5,36776.90115734615,mercedes-benz,eqs,cuv,bev,7946.172000509807
6,40749.98715760105,mercedes-benz,eqs,cuv,bev,7946.172000509807
6.5,44723.07315785595,mercedes-benz,eqs,cuv,bev,7946.172000509807
7,48696.15915811085,mercedes-benz,eqs,cuv,bev,7946.172000509807
7.5,52669.24515836576,mercedes-benz,eqs,cuv,bev,7946.172000509807
8,56642.33115862066,mercedes-benz,eqs,cuv,bev,7946.172000509807
8.5,60615.41715887556,mercedes-benz,eqs,cuv,bev,7946.172000509807
9,64588.503159130465,mercedes-benz,eqs,cuv,bev,7946.172000509807
2,9815.290570703393,bmw,ix,cuv,bev,7627.6181164533955
2.5,13629.09962893009,bmw,ix,cuv,bev,7627.6181164533955
3,17442.90868715679,bmw,ix,cuv,bev,7627.6181164533955
3.5,21256.717745383485,bmw,ix,cuv,bev,7627.6181164533955
4,25070.526803610184,bmw,ix,cuv,bev,7627.6181164533955
4.5,28884.33586183688,bmw,ix,cuv,bev,7627.6181164533955
5,32698.14492006358,bmw,ix,cuv,bev,7627.6181164533955
5.5,36511.95397829028,bmw,ix,cuv,bev,7627.6181164533955
6,40325.763036516975,bmw,ix,cuv,bev,7627.6181164533955
6.5,44139.57209474367,bmw,ix,cuv,bev,7627.6181164533955
7,47953.38115297037,bmw,ix,cuv,bev,7627.6181164533955
7.5,51767.19021119707,bmw,ix,cuv,bev,7627.6181164533955
8,55580.999269423766,bmw,ix,cuv,bev,7627.6181164533955
8.5,59394.80832765046,bmw,ix,cuv,bev,7627.6181164533955
9,63208.61738587716,bmw,ix,cuv,bev,7627.6181164533955
2,9006.64032024126,audi,q4 e-tron,cuv,bev,4543.543700954479
2.5,11278.4121707185,audi,q4 e-tron,cuv,bev,4543.543700954479
3,13550.184021195739,audi,q4 e-tron,cuv,bev,4543.543700954479
3.5,15821.955871672979,audi,q4 e-tron,cuv,bev,4543.543700954479
4,18093.72772215022,audi,q4 e-tron,cuv,bev,4543.543700954479
4.5,20365.499572627457,audi,q4 e-tron,cuv,bev,4543.543700954479
5,22637.2714231047,audi,q4 e-tron,cuv,bev,4543.543700954479
5.5,24909.043273581938,audi,q4 e-tron,cuv,bev,4543.543700954479
6,27180.815124059176,audi,q4 e-tron,cuv,bev,4543.543700954479
6.5,29452.586974536418,audi,q4 e-tron,cuv,bev,4543.543700954479
7,31724.358825013656,audi,q4 e-tron,cuv,bev,4543.543700954479
7.5,33996.130675490895,audi,q4 e-tron,cuv,bev,4543.543700954479
8,36267.90252596814,audi,q4 e-tron,cuv,bev,4543.543700954479
8.5,38539.67437644538,audi,q4 e-tron,cuv,bev,4543.543700954479
9,40811.44622692261,audi,q4 e-tron,cuv,bev,4543.543700954479
2,5273.400691033602,lexus,rz,cuv,bev,2721.2048380603414
2.5,6634.003110063773,lexus,rz,cuv,bev,2721.2048380603414
3,7994.605529093944,lexus,rz,cuv,bev,2721.2048380603414
3.5,9355.207948124114,lexus,rz,cuv,bev,2721.2048380603414
4,10715.810367154285,lexus,rz,cuv,bev,2721.2048380603414
4.5,12076.412786184455,lexus,rz,cuv,bev,2721.2048380603414
5,13437.015205214626,lexus,rz,cuv,bev,2721.2048380603414
5.5,14797.617624244798,lexus,rz,cuv,bev,2721.2048380603414
6,16158.220043274969,lexus,rz,cuv,bev,2721.2048380603414
6.5,17518.82246230514,lexus,rz,cuv,bev,2721.2048380603414
7,18879.424881335308,lexus,rz,cuv,bev,2721.2048380603414
7.5,20240.02730036548,lexus,rz,cuv,bev,2721.2048380603414
8,21600.629719395653,lexus,rz,cuv,bev,2721.2048380603414
8.5,22961.23213842582,lexus,rz,cuv,bev,2721.2048380603414
9,24321.834557455993,lexus,rz,cuv,bev,2721.2048380603414
2,8411.84117930417,subaru,solterra,cuv,bev,17497.625440405813
2.5,17160.653899507077,subaru,solterra,cuv,bev,17497.625440405813
3,25909.466619709983,subaru,solterra,cuv,bev,17497.625440405813
3.5,34658.279339912886,subaru,solterra,cuv,bev,17497.625440405813
4,43407.0920601158,subaru,solterra,cuv,bev,17497.625440405813
4.5,52155.9047803187,subaru,solterra,cuv,bev,17497.625440405813
5,60904.71750052161,subaru,solterra,cuv,bev,17497.625440405813
5.5,69653.53022072451,subaru,solterra,cuv,bev,17497.625440405813
6,78402.34294092742,subaru,solterra,cuv,bev,17497.625440405813
6.5,87151.15566113032,subaru,solterra,cuv,bev,17497.625440405813
7,95899.96838133324,subaru,solterra,cuv,bev,17497.625440405813
7.5,104648.78110153614,subaru,solterra,cuv,bev,17497.625440405813
8,113397.59382173905,subaru,solterra,cuv,bev,17497.625440405813
8.5,122146.40654194195,subaru,solterra,cuv,bev,17497.625440405813
9,130895.21926214486,subaru,solterra,cuv,bev,17497.625440405813
2,37418.539122957874,dodge,caravan,minivan,cv,13808.486672398963
2.5,44322.78245915736,dodge,caravan,minivan,cv,13808.486672398963
3,51227.025795356836,dodge,caravan,minivan,cv,13808.486672398963
3.5,58131.26913155632,dodge,caravan,minivan,cv,13808.486672398963
4,65035.512467755805,dodge,caravan,minivan,cv,13808.486672398963
4.5,71939.75580395528,dodge,caravan,minivan,cv,13808.486672398963
5,78843.99914015476,dodge,caravan,minivan,cv,13808.486672398963
5.5,85748.24247635425,dodge,caravan,minivan,cv,13808.486672398963
6,92652.48581255373,dodge,caravan,minivan,cv,13808.486672398963
6.5,99556.7291487532,dodge,caravan,minivan,cv,13808.486672398963
7,106460.9724849527,dodge,caravan,minivan,cv,13808.486672398963
7.5,113365.21582115217,dodge,caravan,minivan,cv,13808.486672398963
8,120269.45915735165,dodge,caravan,minivan,cv,13808.486672398963
8.5,127173.70249355114,dodge,caravan,minivan,cv,13808.486672398963
9,134077.94582975062,dodge,caravan,minivan,cv,13808.486672398963
2,63340.3635958521,ford,transit,minivan,diesel,1548.9332407582274
2.5,64114.83021623121,ford,transit,minivan,diesel,1548.9332407582274
